Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
563590,22666,RECIPE BOX PANTRY YELLOW DESIGN,124,2011-08-17 20:02:00,3.2,17450.0,United Kingdom
523175,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-09-20 16:03:00,4.21,,United Kingdom
545216,90177C,DROP DIAMANTE EARRINGS CRYSTAL,3,2011-02-28 16:50:00,2.9,,United Kingdom
572775,23356,LOVE HOT WATER BOTTLE,3,2011-10-26 10:43:00,5.95,13126.0,United Kingdom
549235,22423,REGENCY CAKESTAND 3 TIER,4,2011-04-07 11:16:00,12.75,15530.0,United Kingdom
510757,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-06-03 12:51:00,1.65,12874.0,Belgium
538815,21484,CHICK GREY HOT WATER BOTTLE,4,2010-12-14 12:30:00,3.45,18219.0,United Kingdom
506730,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-05-04 10:10:00,2.95,14911.0,EIRE
501550,79072,TEATIME CAKE TIN WITH HANDLE,6,2010-03-17 15:29:00,9.95,13371.0,United Kingdom
576840,23217,LAUREL HEART ANTIQUE SILVER,1,2011-11-16 15:23:00,2.46,,United Kingdom
509746,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-05-25 13:39:00,9.95,17677.0,United Kingdom
541869,35809A,ENAMEL PINK TEA CONTAINER,1,2011-01-24 09:35:00,4.13,,United Kingdom
569139,22469,HEART OF WICKER SMALL,12,2011-09-30 14:55:00,1.65,16404.0,United Kingdom
572057,22207,FRYING PAN UNION FLAG,6,2011-10-20 12:41:00,4.25,16593.0,United Kingdom
562419,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,2011-08-04 16:36:00,2.08,14667.0,United Kingdom
556776,21880,RED RETROSPOT TAPE,2,2011-06-14 12:24:00,0.65,14730.0,United Kingdom
577023,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-17 12:43:00,1.95,16186.0,United Kingdom
492226,21469,POLKA DOT RAFFIA FOOD COVER,1,2009-12-15 18:33:00,7.78,,United Kingdom
581476,21158,MOODY GIRL DOOR HANGER ,24,2011-12-09 08:48:00,0.39,12433.0,Norway
555486,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-06-03 13:05:00,0.42,13248.0,United Kingdom
534158,22297,HEART IVORY TRELLIS SMALL,6,2010-11-21 12:40:00,1.25,13988.0,United Kingdom
560772,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2011-07-20 16:12:00,0.83,,United Kingdom
568898,22589,CARDHOLDER GINGHAM STAR,6,2011-09-29 13:17:00,2.89,13354.0,United Kingdom
554694,84598,BOYS ALPHABET IRON ON PATCHES,20,2011-05-25 17:06:00,0.21,,United Kingdom
505869,21328,BALLOONS  WRITING SET ,1,2010-04-26 13:29:00,3.36,,United Kingdom
568180,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-09-25 13:42:00,0.39,15429.0,United Kingdom
547702,20733,GOLD MINI TAPE MEASURE ,10,2011-03-24 16:45:00,0.85,14911.0,EIRE
539451,47566B,TEA TIME PARTY BUNTING,2,2010-12-17 16:59:00,8.47,,United Kingdom
543106,22624,IVORY KITCHEN SCALES,2,2011-02-03 12:12:00,8.5,15658.0,United Kingdom
531861,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-11-10 10:45:00,8.5,17511.0,United Kingdom
538349,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,14,2010-12-10 14:59:00,1.66,,United Kingdom
562539,21239,PINK  POLKADOT CUP,2,2011-08-05 15:30:00,0.85,17220.0,United Kingdom
574080,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-02 16:29:00,2.1,16348.0,United Kingdom
509842,84803A,,-29,2010-05-25 17:52:00,0.0,,United Kingdom
571837,22867,HAND WARMER BIRD DESIGN,2,2011-10-19 12:11:00,2.1,16470.0,United Kingdom
578937,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-11-27 13:03:00,0.83,16592.0,United Kingdom
549771,22196,SMALL HEART MEASURING SPOONS,2,2011-04-12 11:43:00,0.85,14669.0,United Kingdom
509458,20829,GLITTER HANGING BUTTERFLY STRING,8,2010-05-24 10:43:00,2.1,14394.0,United Kingdom
510170,21901,"KEY FOB , BACK DOOR ",12,2010-05-27 14:28:00,0.65,13001.0,United Kingdom
554837,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,3,2011-05-26 16:30:00,2.95,14584.0,United Kingdom
573915,21642,ASSORTED TUTTI FRUTTI PEN,1,2011-11-01 15:55:00,0.29,15511.0,United Kingdom
502030,22423,REGENCY CAKESTAND 3 TIER,4,2010-03-22 13:11:00,25.49,,United Kingdom
517401,21231,SWEETHEART CERAMIC TRINKET BOX,3,2010-07-29 10:26:00,2.51,,United Kingdom
537201,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2010-12-05 14:19:00,2.1,12472.0,Germany
579673,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-11-30 12:59:00,1.65,18283.0,United Kingdom
513816,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2010-06-29 10:06:00,3.75,16835.0,United Kingdom
521357,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2010-09-03 16:04:00,3.36,,United Kingdom
571221,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2011-10-14 13:35:00,2.1,16416.0,United Kingdom
572964,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-27 10:41:00,0.85,12630.0,Finland
543631,84993A,75 GREEN PETIT FOUR CASES,2,2011-02-10 16:17:00,0.42,14081.0,United Kingdom
552271,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,2011-05-08 12:00:00,1.65,13069.0,United Kingdom
491340,84826,ASSTD DESIGN 3D PAPER STICKERS,60,2009-12-10 15:45:00,0.85,12979.0,United Arab Emirates
541206,22331,WOODLAND PARTY BAG + STICKER SET,144,2011-01-14 12:24:00,1.45,14646.0,Netherlands
544569,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-02-21 12:58:00,2.1,16980.0,United Kingdom
501556,21213,PACK OF 72 SKULL CAKE CASES,24,2010-03-17 16:14:00,0.55,12921.0,United Kingdom
566952,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2011-09-15 16:37:00,1.63,,United Kingdom
537434,21595,Dad's Cab Electronic Meter,1,2010-12-06 16:57:00,8.47,,United Kingdom
498015,84969,ASSORTED COLOUR SET 6 TEASPOONS,6,2010-02-15 15:54:00,4.25,17442.0,United Kingdom
501790,79323LP,LIGHT PINK CHERRY LIGHTS,12,2010-03-19 13:17:00,5.45,14607.0,United Kingdom
567024,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,26,2011-09-16 11:23:00,2.46,,United Kingdom
502396,21717,EASTER TIN BUCKET,32,2010-03-24 11:51:00,2.1,15057.0,United Kingdom
509394,79000,MOROCCAN TEA GLASS,24,2010-05-23 10:54:00,0.85,13647.0,United Kingdom
524198,21181,PLEASE ONE PERSON METAL SIGN,1,2010-09-28 09:37:00,4.21,,United Kingdom
565231,23170,REGENCY TEA PLATE ROSES ,1,2011-09-02 09:26:00,3.29,,United Kingdom
568326,21889,WOODEN BOX OF DOMINOES,12,2011-09-26 14:00:00,1.25,13200.0,United Kingdom
492374,84836,ZINC METAL HEART DECORATION,12,2009-12-16 14:41:00,1.25,15984.0,United Kingdom
580612,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-12-05 11:58:00,4.96,,United Kingdom
544789,22784,LANTERN CREAM GAZEBO ,6,2011-02-23 12:25:00,4.95,13993.0,United Kingdom
547072,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-03-20 14:01:00,3.75,13592.0,United Kingdom
545190,22296,HEART IVORY TRELLIS LARGE,12,2011-02-28 15:32:00,1.65,15656.0,United Kingdom
515814,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2010-07-15 09:02:00,4.25,17145.0,United Kingdom
560434,84673B,BLUE FLY SWAT,4,2011-07-18 15:56:00,0.79,,United Kingdom
494395,21777,RECIPE BOX WITH METAL HEART,2,2010-01-14 10:35:00,7.95,14256.0,United Kingdom
551250,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2011-04-27 12:00:00,2.55,17841.0,United Kingdom
537484,22776,SWEETHEART CAKESTAND 3 TIER,12,2010-12-07 11:30:00,8.5,14733.0,United Kingdom
568782,23129,HEART SHAPED HOLLY WREATH,8,2011-09-29 08:53:00,4.15,13985.0,United Kingdom
534389,22651,GENTLEMAN SHIRT REPAIR KIT ,4,2010-11-22 13:02:00,1.66,,United Kingdom
572305,23415,HOME SWEET HOME HOOK,1,2011-10-23 15:09:00,1.65,17131.0,United Kingdom
510623,22714,CARD BIRTHDAY COWBOY,72,2010-06-02 11:11:00,0.36,17511.0,United Kingdom
575952,M,Manual,1,2011-11-13 11:55:00,0.29,16015.0,United Kingdom
494019,22080,RIBBON REEL SPOTS DESIGN ,1,2010-01-11 09:38:00,3.43,,United Kingdom
528074,21587,COSY HOUR GIANT TUBE MATCHES,12,2010-10-20 12:31:00,2.55,16817.0,United Kingdom
516787,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-07-23 09:51:00,1.25,12820.0,United Kingdom
569866,22333,RETROSPOT PARTY BAG + STICKER SET,2,2011-10-06 14:50:00,1.65,12757.0,Portugal
538183,84030E,ENGLISH ROSE HOT WATER BOTTLE,8,2010-12-10 10:21:00,4.25,16265.0,United Kingdom
549047,21368,MIRRORED WALL ART LADIES,1,2011-04-06 10:07:00,2.55,17783.0,United Kingdom
497863,21008,,-19,2010-02-12 16:53:00,0.0,,United Kingdom
577782,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-11-21 16:17:00,0.85,16549.0,United Kingdom
549017,21843,RED RETROSPOT CAKE STAND,2,2011-04-05 15:20:00,10.95,15145.0,United Kingdom
537237,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-12-06 09:58:00,8.47,,United Kingdom
524141,21899,"KEY FOB , GARAGE DESIGN",5,2010-09-27 15:00:00,0.65,16264.0,United Kingdom
579536,23535,WALL ART BICYCLE SAFETY,4,2011-11-30 09:53:00,5.95,12957.0,United Kingdom
533906,22525,CHILDRENS GARDEN GLOVES PINK,1,2010-11-19 11:55:00,1.25,17360.0,United Kingdom
537641,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-12-07 15:32:00,4.21,,United Kingdom
523006,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2010-09-19 16:22:00,2.95,15870.0,United Kingdom
559817,20772,GARDEN PATH JOURNAL,1,2011-07-12 16:20:00,2.46,,United Kingdom
575136,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-11-08 14:53:00,3.75,15103.0,United Kingdom
517946,84795D,SEASIDE STRIPE HAMMOCK,1,2010-08-03 11:32:00,7.95,17673.0,United Kingdom
529156,22077,6 RIBBONS RUSTIC CHARM,2,2010-10-26 16:47:00,1.65,16549.0,United Kingdom
497921,21671,RED SPOT CERAMIC DRAWER KNOB,6,2010-02-14 15:38:00,1.25,14869.0,United Kingdom
537638,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-07 15:28:00,0.85,,United Kingdom
579283,21213,PACK OF 72 SKULL CAKE CASES,24,2011-11-29 10:45:00,0.55,13883.0,United Kingdom
508202,22509,SEWING BOX RETROSPOT DESIGN ,4,2010-05-13 14:18:00,14.95,17416.0,United Kingdom
559289,20727,LUNCH BAG  BLACK SKULL.,3,2011-07-07 12:22:00,1.65,15719.0,United Kingdom
523766,21769,VINTAGE POST OFFICE CABINET,1,2010-09-24 10:29:00,79.95,14875.0,United Kingdom
527520,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-10-18 13:18:00,4.21,,United Kingdom
581407,23453,OVAL  MINI PORTRAIT FRAME,1,2011-12-08 13:59:00,1.95,13263.0,United Kingdom
496201,90120B,BLUE MURANO TWIST BRACELET,1,2010-01-29 12:35:00,2.5,15898.0,United Kingdom
536544,22174,PHOTO CUBE,2,2010-12-01 14:32:00,3.36,,United Kingdom
568719,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-09-28 16:19:00,2.46,,United Kingdom
543828,22955,36 FOIL STAR CAKE CASES ,24,2011-02-14 09:45:00,2.1,14156.0,EIRE
563558,21931,JUMBO STORAGE BAG SUKI,10,2011-08-17 13:40:00,2.08,14156.0,EIRE
533947,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2010-11-19 12:09:00,2.95,17862.0,United Kingdom
543184,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,12,2011-02-04 11:14:00,3.75,16525.0,United Kingdom
557803,22670,FRENCH WC SIGN BLUE METAL,12,2011-06-23 10:20:00,1.25,12704.0,Finland
494384,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-14 08:30:00,1.25,16304.0,United Kingdom
575760,23583,LUNCH BAG PAISLEY PARK  ,5,2011-11-11 10:50:00,1.65,15965.0,United Kingdom
490323,84608,ORNATE EDWARDIAN CANDLE HOLDER,1,2009-12-04 15:27:00,7.95,14087.0,United Kingdom
552013,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-05-05 17:34:00,0.85,12451.0,Switzerland
507673,48184,DOOR MAT ENGLISH ROSE ,2,2010-05-11 09:29:00,7.49,14911.0,EIRE
523010,22179,SET 10 LIGHTS NIGHT OWL,24,2010-09-20 10:05:00,5.95,13881.0,United Kingdom
515427,22099,CARAVAN SQUARE TISSUE BOX,2,2010-07-12 13:45:00,1.25,13044.0,United Kingdom
545417,22846,BREAD BIN DINER STYLE RED ,2,2011-03-02 13:42:00,16.95,15622.0,United Kingdom
536836,16156S,WRAP PINK FAIRY CAKES ,25,2010-12-02 18:08:00,0.42,18168.0,United Kingdom
556045,21914,BLUE HARMONICA IN BOX ,12,2011-06-08 12:54:00,1.25,15764.0,United Kingdom
513942,22090,PAPER BUNTING RETRO SPOTS,3,2010-06-29 13:12:00,5.91,,United Kingdom
545065,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2011-02-27 14:43:00,2.95,12431.0,Australia
494900,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",1,2010-01-19 14:41:00,1.65,15311.0,United Kingdom
501540,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2010-03-17 14:12:00,6.75,16085.0,United Kingdom
528990,85099B,JUMBO BAG RED RETROSPOT,6,2010-10-26 11:21:00,1.95,14524.0,United Kingdom
530566,37449,,-1,2010-11-03 13:54:00,0.0,,United Kingdom
534804,22736,RIBBON REEL MAKING SNOWMEN ,5,2010-11-24 12:24:00,1.65,12356.0,Portugal
568333,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-09-26 14:48:00,0.29,15344.0,United Kingdom
564327,85099B,JUMBO BAG RED RETROSPOT,100,2011-08-24 13:33:00,1.74,16029.0,United Kingdom
498133,22185,SLATE TILE NATURAL HANGING,4,2010-02-16 17:24:00,3.36,,United Kingdom
541789,22796,PHOTO FRAME 3 CLASSIC HANGING,9,2011-01-21 13:07:00,8.5,14088.0,United Kingdom
564840,23201,JUMBO BAG ALPHABET,1,2011-08-30 12:49:00,4.13,,United Kingdom
508197,47559B,TEA TIME OVEN GLOVE,1,2010-05-13 13:31:00,1.25,16906.0,United Kingdom
507710,40016,CHINESE DRAGON PAPER LANTERNS,12,2010-05-11 11:29:00,0.42,13206.0,United Kingdom
578251,51014L,"FEATHER PEN,LIGHT PINK",24,2011-11-23 12:45:00,0.39,15993.0,United Kingdom
566194,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-09-09 13:42:00,0.55,14711.0,United Kingdom
C537756,84949,SILVER HANGING T-LIGHT HOLDER,-8,2010-12-08 11:33:00,1.65,14952.0,United Kingdom
490468,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,3,2009-12-06 12:21:00,3.75,14468.0,United Kingdom
505340,22025,RING OF ROSES BIRTHDAY CARD,12,2010-04-21 13:20:00,0.36,17448.0,United Kingdom
546884,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-03-17 18:08:00,4.13,,United Kingdom
C500565,21533,RETRO SPOT LARGE MILK JUG,-6,2010-03-08 15:48:00,4.95,15767.0,United Kingdom
530562,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-11-03 13:47:00,1.65,16012.0,United Kingdom
549579,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-11 09:18:00,12.75,15780.0,United Kingdom
511972,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-06-11 14:35:00,4.21,,United Kingdom
503185,20800,LARGE GLASS SUNDAE DISH CLEAR,6,2010-03-30 14:29:00,5.06,,United Kingdom
540482,21982,PACK OF 12 SUKI TISSUES ,12,2011-01-07 15:48:00,0.29,14672.0,United Kingdom
C530946,22825,DECORATIVE PLANT POT WITH FRIEZE,-1,2010-11-04 18:00:00,7.95,,United Kingdom
525755,35004B,SET OF 3 BLACK FLYING DUCKS,1,2010-10-07 10:23:00,12.72,,United Kingdom
529763,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-10-29 15:00:00,0.95,14081.0,United Kingdom
541631,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-01-20 10:48:00,0.21,12637.0,France
540551,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2,2011-01-10 09:43:00,1.66,,United Kingdom
573543,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-10-31 13:05:00,1.69,17777.0,United Kingdom
580729,22195,LARGE HEART MEASURING SPOONS,2,2011-12-05 17:24:00,3.29,,United Kingdom
533301,85185B,PINK HORSE SOCK PUPPET,3,2010-11-16 16:46:00,2.95,15811.0,United Kingdom
520340,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-08-25 12:55:00,1.45,15039.0,United Kingdom
496704,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-02-03 13:24:00,2.95,16709.0,United Kingdom
516224,21930,JUMBO STORAGE BAG SKULLS,10,2010-07-19 11:23:00,1.95,15039.0,United Kingdom
563245,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-15 10:53:00,2.08,16272.0,United Kingdom
571065,21914,BLUE HARMONICA IN BOX ,12,2011-10-13 14:59:00,1.25,12613.0,Germany
566328,23188,VINTAGE  2 METER FOLDING RULER,24,2011-09-12 12:19:00,1.65,13743.0,United Kingdom
506951,22215,CAKE STAND WHITE TWO TIER LACE,4,2010-05-05 11:36:00,8.5,14560.0,United Kingdom
534670,22383,LUNCH BAG SUKI  DESIGN ,1,2010-11-23 14:06:00,1.65,12577.0,France
572567,16156S,WRAP PINK FAIRY CAKES ,25,2011-10-25 10:27:00,0.42,12398.0,Switzerland
559528,20768,GREEN FERN JOURNAL ,3,2011-07-10 11:34:00,2.55,13064.0,United Kingdom
535964,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-11-29 12:42:00,2.1,13136.0,United Kingdom
576688,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-11-16 12:16:00,4.15,16717.0,United Kingdom
580611,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-12-05 11:49:00,4.95,12748.0,United Kingdom
528336,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2010-10-21 13:57:00,1.65,15995.0,United Kingdom
508487,21115,ROSE CARAVAN DOORSTOP,1,2010-05-16 13:10:00,6.75,18039.0,United Kingdom
537434,21175,GIN + TONIC DIET METAL SIGN,2,2010-12-06 16:57:00,4.21,,United Kingdom
508330,48185,DOOR MAT FAIRY CAKE,2,2010-05-14 11:57:00,7.49,12880.0,United Kingdom
564479,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-25 13:12:00,2.08,12682.0,France
521800,85068,CREAM SWEETHEART SHELF + HOOKS,6,2010-09-08 14:17:00,6.95,18226.0,United Kingdom
553352,22427,ENAMEL FLOWER JUG CREAM,6,2011-05-16 13:41:00,5.95,13089.0,United Kingdom
553833,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-19 11:41:00,16.95,17346.0,United Kingdom
578547,21883,STARS GIFT TAPE ,12,2011-11-24 15:02:00,0.65,12720.0,Germany
492414,21540,DAIRY MAID CERAMIC BUTTER DISH,1,2009-12-16 17:01:00,8.65,,United Kingdom
502870,21238,RED SPOTTY CUP,8,2010-03-28 16:17:00,0.85,13373.0,United Kingdom
511858,20723,STRAWBERRY CHARLOTTE BAG,1,2010-06-11 10:05:00,1.66,,United Kingdom
565067,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-08-31 17:16:00,2.55,15856.0,United Kingdom
574555,22573,STAR WOODEN CHRISTMAS DECORATION,10,2011-11-04 15:29:00,0.85,16426.0,United Kingdom
490474,22147,FELTCRAFT BUTTERFLY HEARTS,12,2009-12-06 12:34:00,1.45,13373.0,United Kingdom
574936,23331,DECORATIVE WICKER HEART SMALL,12,2011-11-07 17:06:00,0.63,13066.0,United Kingdom
491043,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2009-12-09 09:51:00,2.57,,United Kingdom
568590,35599B,BLACK CHRISTMAS TREE 120CM,6,2011-09-28 10:29:00,1.95,13126.0,United Kingdom
567128,21466,RED FLOWER CROCHET FOOD COVER,2,2011-09-16 14:04:00,3.75,18055.0,United Kingdom
490002,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2009-12-03 11:46:00,1.95,17322.0,United Kingdom
527155,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-10-15 11:22:00,4.21,,United Kingdom
576920,22627,MINT KITCHEN SCALES,2,2011-11-17 10:49:00,8.5,13871.0,United Kingdom
547538,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-23 15:17:00,1.95,13534.0,United Kingdom
498019,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-02-15 16:57:00,0.55,13089.0,United Kingdom
511038,21625,VINTAGE UNION JACK APRON,3,2010-06-06 11:11:00,6.95,14766.0,United Kingdom
555604,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-06 11:37:00,1.65,16612.0,United Kingdom
519177,21794,CLASSIC FRENCH STYLE BASKET NATURAL,4,2010-08-13 14:40:00,6.75,17589.0,United Kingdom
562219,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2011-08-03 14:14:00,0.85,15089.0,United Kingdom
560225,21314,SMALL GLASS HEART TRINKET POT,5,2011-07-15 16:27:00,4.13,,United Kingdom
516593,22628,PICNIC BOXES SET OF 3 RETROSPOT ,6,2010-07-21 13:59:00,4.95,17469.0,United Kingdom
518847,21931,JUMBO STORAGE BAG SUKI,10,2010-08-12 11:47:00,1.95,13668.0,United Kingdom
552010,22515,CHILDS GARDEN SPADE PINK,2,2011-05-05 17:26:00,2.1,14713.0,United Kingdom
540821,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-11 13:16:00,3.19,,United Kingdom
575739,23534,WALL ART STOP FOR TEA ,2,2011-11-11 09:05:00,12.46,,United Kingdom
548370,21383,PACK OF 12 STICKY BUNNIES,10,2011-03-30 16:14:00,0.65,15528.0,United Kingdom
575076,23103,JINGLE BELL HEART DECORATION,24,2011-11-08 13:20:00,1.65,16639.0,United Kingdom
495952,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2010-01-27 17:53:00,7.62,,United Kingdom
525579,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-10-06 11:04:00,1.65,17421.0,United Kingdom
505056,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2010-04-19 14:59:00,3.75,14667.0,United Kingdom
517628,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,2010-07-30 12:21:00,0.85,17160.0,United Kingdom
491651,21826,EIGHT PIECE DINOSAUR SET,24,2009-12-13 10:41:00,1.25,13768.0,United Kingdom
559052,85095,THREE CANVAS LUGGAGE TAGS,1,2011-07-05 16:53:00,0.83,,United Kingdom
570333,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-10 12:19:00,0.95,18126.0,United Kingdom
525928,84596J,MIXED NUTS LIGHT GREEN BOWL,1,2010-10-07 16:48:00,1.25,16072.0,United Kingdom
577174,23214,JINGLE BELL HEART ANTIQUE GOLD,1,2011-11-18 10:58:00,2.08,17841.0,United Kingdom
510325,21867,PINK UNION JACK  LUGGAGE TAG,3,2010-05-28 12:52:00,1.25,14395.0,United Kingdom
544463,90064A,WHITE VINTAGE CRYSTAL EARRINGS,4,2011-02-20 14:31:00,3.75,12988.0,United Kingdom
501930,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2010-03-22 11:21:00,0.64,14016.0,EIRE
508182,15056BL,EDWARDIAN PARASOL BLACK,4,2010-05-13 12:38:00,5.95,13767.0,United Kingdom
502852,22555,PLASTERS IN TIN STRONGMAN,6,2010-03-28 14:32:00,1.65,18231.0,United Kingdom
560434,90013B,BLACK VINTAGE EARRINGS,1,2011-07-18 15:56:00,4.15,,United Kingdom
552036,84563B,BLUE & WHITE BREAKFAST TRAY,1,2011-05-05 19:16:00,2.95,12748.0,United Kingdom
535266,21902,"KEY FOB , FRONT  DOOR ",1,2010-11-25 13:32:00,0.65,14159.0,United Kingdom
544479,21122,SET/10 PINK POLKADOT PARTY CANDLES,288,2011-02-21 10:28:00,1.06,14646.0,Netherlands
578844,23694,PAISLEY PARK CARD,1,2011-11-25 16:14:00,0.83,,United Kingdom
567462,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2011-09-20 12:35:00,1.25,14446.0,United Kingdom
558877,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,7,2011-07-04 13:50:00,0.85,17841.0,United Kingdom
526405,22670,FRENCH WC SIGN BLUE METAL,1,2010-10-11 13:53:00,2.51,,United Kingdom
553158,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-05-13 15:24:00,2.95,14194.0,United Kingdom
579196,22083,PAPER CHAIN KIT RETROSPOT,2,2011-11-28 15:54:00,5.79,14096.0,United Kingdom
531387,22740,POLKADOT PEN,1,2010-11-08 09:20:00,1.66,,United Kingdom
580500,22508,DOORSTOP RETROSPOT HEART,10,2011-12-04 12:52:00,3.75,17131.0,United Kingdom
546008,82482,WOODEN PICTURE FRAME WHITE FINISH,15,2011-03-08 15:43:00,4.96,,United Kingdom
491966,84559A,3D SHEET OF DOG STICKERS,1,2009-12-14 17:16:00,1.73,,United Kingdom
547396,22631,CIRCUS PARADE LUNCH BOX ,6,2011-03-22 16:54:00,3.29,,United Kingdom
507386,21754,HOME BUILDING BLOCK WORD,18,2010-05-09 12:06:00,5.45,14911.0,EIRE
555925,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-07 17:13:00,4.13,,United Kingdom
569406,21507,ELEPHANT BIRTHDAY CARD ,36,2011-10-04 09:09:00,0.42,16253.0,United Kingdom
492425,21691,SILVER VANILLA FLOWER CANDLE POT,1,2009-12-16 17:58:00,8.65,,United Kingdom
545081,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-02-28 10:35:00,3.95,16057.0,United Kingdom
577695,21804,WHITE CHRISTMAS GARLAND STARS TREES,5,2011-11-21 11:55:00,3.75,15645.0,United Kingdom
569005,16156S,WRAP PINK FAIRY CAKES ,25,2011-09-29 18:30:00,0.42,16268.0,United Kingdom
498019,84836,ZINC METAL HEART DECORATION,24,2010-02-15 16:57:00,1.25,13089.0,United Kingdom
513336,15036,ASSORTED COLOURS SILK FAN,12,2010-06-24 09:51:00,0.75,12705.0,Germany
527892,84988,SET OF 72 PINK HEART PAPER DOILIES,6,2010-10-19 12:17:00,1.45,14585.0,United Kingdom
496710,35644,PAIR PINK/BLACK COATHANGERS,1,2010-02-03 13:52:00,1.95,18101.0,United Kingdom
