customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
16844.0,562,2,64505.7,1,3,3,At Risk
16846.0,49,3,88453.05,4,4,3,Loyal
16847.0,42,1,20311.2,4,2,1,Potential
16848.0,52,3,117071.85,4,4,4,Champions
16849.0,186,1,13079.85,3,2,1,Potential
16850.0,333,1,34903.05,2,2,2,Hibernating
16851.0,3,2,22478.4,5,3,1,Loyal
16852.0,9,2,15215.55,5,3,1,Loyal
16854.0,416,1,12405.75,2,2,1,Hibernating
16855.0,23,2,34482.0,5,3,2,Loyal
16856.0,417,2,33924.45,2,3,2,At Risk
16857.0,442,1,37044.0,1,2,2,Hibernating
16858.0,368,5,271393.5,2,4,5,At Risk
16859.0,144,5,170255.4,3,4,4,Loyal
16860.0,452,3,169115.1,1,4,4,At Risk
16861.0,59,4,73752.0,4,4,3,Loyal
16862.0,700,1,17388.0,1,2,1,Hibernating
16863.0,366,1,34492.5,2,2,2,Hibernating
16864.0,598,1,11730.6,1,2,1,Hibernating
16865.0,401,1,13749.75,2,2,1,Hibernating
16866.0,152,2,16164.75,3,3,1,Loyal
16867.0,689,1,8057.7,1,2,1,Hibernating
16868.0,393,1,13261.5,2,2,1,Hibernating
16869.0,22,3,70483.35,5,4,3,Loyal
16871.0,21,3,140421.75,5,4,4,Champions
16872.0,76,3,71402.1,3,4,3,Loyal
16873.0,61,7,923468.7,4,5,5,Champions
16875.0,66,6,276512.25,4,5,5,Champions
16877.0,11,4,69797.7,5,4,3,Loyal
16880.0,30,6,131206.95,4,5,4,Champions
16881.0,66,1,45360.0,4,2,2,Potential
16882.0,66,3,74037.6,4,4,3,Loyal
16883.0,371,12,154027.65,2,5,4,At Risk
16884.0,37,2,37412.55,4,3,2,Loyal
16885.0,14,3,54609.45,5,4,3,Loyal
16886.0,455,1,14070.0,1,2,1,Hibernating
16887.0,34,3,69375.6,4,4,3,Loyal
16888.0,400,2,33592.65,2,3,2,At Risk
16889.0,243,3,160340.25,2,4,4,At Risk
16890.0,564,1,8013.6,1,2,1,Hibernating
16891.0,35,7,120589.35,4,5,4,Champions
16892.0,0,4,48372.45,5,4,2,Loyal
16893.0,366,1,30645.3,2,2,2,Hibernating
16894.0,501,3,139026.3,1,4,4,At Risk
16895.0,438,2,59323.95,1,3,3,At Risk
16896.0,554,1,10914.75,1,2,1,Hibernating
16897.0,313,1,22368.15,2,2,1,Hibernating
16898.0,25,2,40758.9,4,3,2,Loyal
16899.0,18,6,131290.95,5,5,4,Champions
16900.0,16,3,93146.54999999999,5,4,3,Loyal
16901.0,728,1,21447.3,1,2,1,Hibernating
16902.0,115,1,179222.4,3,2,4,Potential
16903.0,379,1,25933.95,2,2,2,Hibernating
16904.0,94,12,298816.35,3,5,5,Loyal
16905.0,4,11,390853.05,5,5,5,Champions
16906.0,81,6,133087.5,3,5,4,Loyal
16907.0,233,6,99352.05,2,5,3,At Risk
16909.0,71,1,39809.7,4,2,2,Potential
16910.0,3,5,96667.2,5,4,3,Loyal
16911.0,660,1,14631.75,1,2,1,Hibernating
16912.0,67,8,295668.45,4,5,5,Champions
16913.0,289,2,37917.600000000006,2,3,2,At Risk
16914.0,35,1,21888.3,4,2,1,Potential
16915.0,126,7,119395.5,3,5,4,Loyal
16916.0,371,2,65901.15,2,3,3,At Risk
16917.0,631,1,153962.55,1,2,4,Hibernating
16918.0,49,13,261983.4,4,5,5,Champions
16919.0,155,16,367810.8,3,5,5,Loyal
16921.0,441,1,11914.35,1,2,1,Hibernating
16922.0,572,1,64163.4,1,2,3,Hibernating
16923.0,12,21,933339.75,5,5,5,Champions
16924.0,20,3,88908.75,5,4,3,Loyal
16926.0,370,5,149241.75,2,4,4,At Risk
16927.0,115,3,57020.25,3,4,3,Loyal
16928.0,79,17,247461.9,3,5,5,Loyal
16929.0,3,6,111240.15000000001,5,5,4,Champions
16930.0,25,1,18211.2,4,2,1,Potential
16931.0,4,16,379797.6,5,5,5,Champions
16932.0,52,3,46274.55,4,4,2,Loyal
16933.0,0,5,177786.0,5,4,4,Champions
16934.0,54,4,196322.7,4,4,4,Champions
16935.0,381,2,38750.25,2,3,2,At Risk
16936.0,25,2,57872.850000000006,4,3,3,Loyal
16938.0,8,5,328069.35000000003,5,4,5,Champions
16939.0,621,2,34344.45,1,3,2,At Risk
16940.0,51,6,553023.45,4,5,5,Champions
16941.0,611,1,3465.0,1,2,1,Hibernating
16942.0,12,4,98002.8,5,4,3,Loyal
16943.0,211,4,89088.3,3,4,3,Loyal
16944.0,609,1,10642.8,1,2,1,Hibernating
16945.0,21,25,673725.15,5,5,5,Champions
16946.0,382,3,90629.7,2,4,3,At Risk
16947.0,462,3,56724.15,1,4,3,At Risk
16948.0,138,6,78689.1,3,5,3,Loyal
16949.0,3,4,80900.4,5,4,3,Loyal
16950.0,366,7,246720.6,2,5,5,At Risk
16951.0,134,2,112222.95,3,3,4,Loyal
16952.0,108,5,83871.9,3,4,3,Loyal
16953.0,29,1,2184.0,4,2,1,Potential
16954.0,0,12,384324.15,5,5,5,Champions
16955.0,184,5,130558.05,3,4,4,Loyal
16957.0,238,2,43747.2,2,3,2,At Risk
16958.0,434,1,84991.2,1,2,3,Hibernating
16960.0,38,5,144216.45,4,4,4,Champions
16961.0,115,3,83428.79999999999,3,4,3,Loyal
16962.0,409,1,26359.2,2,2,2,Hibernating
16963.0,186,1,11607.75,3,2,1,Potential
16964.0,732,1,2231.25,1,2,1,Hibernating
16965.0,226,1,21124.95,2,2,1,Hibernating
16966.0,44,4,113464.05,4,4,4,Champions
16967.0,188,1,33497.1,3,2,2,Potential
16968.0,3,2,46140.149999999994,5,3,2,Loyal
16969.0,38,2,26570.25,4,3,2,Loyal
16970.0,625,1,7497.0,1,2,1,Hibernating
16971.0,37,1,37507.05,4,2,2,Potential
16973.0,385,1,13335.0,2,2,1,Hibernating
16974.0,522,2,38377.5,1,3,2,At Risk
16975.0,422,2,64167.6,2,3,3,At Risk
16976.0,266,1,26409.6,2,2,2,Hibernating
16977.0,586,2,34261.5,1,3,2,At Risk
16978.0,77,2,38443.65,3,3,2,Loyal
16979.0,3,7,232044.75,5,5,5,Champions
16980.0,254,2,113290.8,2,3,4,At Risk
16982.0,60,1,40326.3,4,2,2,Potential
16983.0,12,7,249494.7,5,5,5,Champions
16984.0,87,5,467297.25,3,4,5,Loyal
16985.0,16,12,549215.1,5,5,5,Champions
16986.0,672,4,182658.0,1,4,4,At Risk
16987.0,41,6,174485.85,4,5,4,Champions
16988.0,4,1,13242.6,5,2,1,Potential
16989.0,6,6,118991.25,5,5,4,Champions
16990.0,218,1,18795.0,3,2,1,Potential
16992.0,10,10,441792.75,5,5,5,Champions
16996.0,29,7,187253.85,4,5,4,Champions
16997.0,308,1,8190.0,2,2,1,Hibernating
16998.0,149,2,1617.0,3,3,1,Loyal
16999.0,73,1,25812.15,4,2,2,Potential
17000.0,407,1,20130.6,2,2,1,Hibernating
17001.0,45,10,393677.55,4,5,5,Champions
17002.0,85,5,238218.75,3,4,5,Loyal
17003.0,401,3,70849.8,2,4,3,At Risk
17004.0,45,3,194830.65,4,4,4,Champions
17005.0,470,2,77947.8,1,3,3,At Risk
17006.0,4,7,152828.55,5,5,4,Champions
17007.0,50,3,57210.3,4,4,3,Loyal
17009.0,550,1,25416.3,1,2,2,Hibernating
17010.0,17,1,20512.8,5,2,1,Potential
17011.0,29,2,63359.1,4,3,3,Loyal
17012.0,724,1,40336.8,1,2,2,Hibernating
17014.0,7,2,41819.399999999994,5,3,2,Loyal
17015.0,28,2,138396.3,4,3,4,Loyal
17017.0,2,21,1208592.0,5,5,5,Champions
17018.0,40,2,96610.5,4,3,3,Loyal
17019.0,10,5,200624.55,5,4,4,Champions
17020.0,541,1,64969.8,1,2,3,Hibernating
17021.0,504,2,26019.0,1,3,2,At Risk
17022.0,30,1,7455.0,4,2,1,Potential
17023.0,486,2,63478.8,1,3,3,At Risk
17024.0,44,3,10064.25,4,4,1,Loyal
17025.0,372,4,137953.2,2,4,4,At Risk
17026.0,184,2,19737.9,3,3,1,Loyal
17027.0,445,2,34904.1,1,3,2,At Risk
17028.0,580,3,167352.15,1,4,4,At Risk
17029.0,436,3,101655.75,1,4,4,At Risk
17030.0,63,1,15421.35,4,2,1,Potential
17031.0,11,5,267529.5,5,4,5,Champions
17032.0,547,5,77112.0,1,4,3,At Risk
17033.0,213,2,63309.75,3,3,3,Loyal
17034.0,15,4,111388.2,5,4,4,Champions
17035.0,311,3,46154.85,2,4,2,At Risk
17038.0,29,1,11802.0,4,2,1,Potential
17039.0,603,1,205273.95,1,2,4,Hibernating
17040.0,549,1,1419.6,1,2,1,Hibernating
17041.0,396,2,63289.8,2,3,3,At Risk
17042.0,2,4,90181.35,5,4,3,Loyal
17043.0,31,7,256404.75,4,5,5,Champions
17044.0,381,7,772380.0,2,5,5,At Risk
17045.0,112,3,69313.65,3,4,3,Loyal
17046.0,156,5,200137.35,3,4,4,Loyal
17047.0,204,5,203464.8,3,4,4,Loyal
17048.0,117,7,217526.4,3,5,4,Loyal
17049.0,20,12,694761.9,5,5,5,Champions
17050.0,95,7,263677.05,3,5,5,Loyal
17051.0,445,2,31458.0,1,3,2,At Risk
17053.0,130,1,52340.4,3,2,3,Potential
17054.0,27,2,48623.399999999994,4,3,2,Loyal
17056.0,737,1,13503.0,1,2,1,Hibernating
17057.0,595,1,30947.7,1,2,2,Hibernating
17058.0,81,2,62702.850000000006,3,3,3,Loyal
17059.0,260,4,190483.65,2,4,4,At Risk
17060.0,265,1,24595.2,2,2,1,Hibernating
17061.0,226,3,207575.55,2,4,4,At Risk
17062.0,365,3,82375.65,2,4,3,At Risk
17063.0,20,11,331236.15,5,5,5,Champions
17064.0,58,1,41795.25,4,2,2,Potential
17065.0,637,1,10221.75,1,2,1,Hibernating
17067.0,724,3,47726.7,1,4,2,At Risk
17068.0,49,21,436210.95,4,5,5,Champions
17069.0,27,9,362135.55,4,5,5,Champions
17070.0,113,2,46758.6,3,3,2,Loyal
17071.0,133,4,93653.70000000001,3,4,3,Loyal
17073.0,17,3,117658.79999999999,5,4,4,Champions
17075.0,17,7,147886.19999999998,5,5,4,Champions
17076.0,35,3,88291.35,4,4,3,Loyal
17077.0,577,1,32130.0,1,2,2,Hibernating
17078.0,35,1,38892.0,4,2,2,Potential
17080.0,269,3,51509.85,2,4,3,At Risk
17081.0,395,2,29962.800000000003,2,3,2,At Risk
17082.0,32,4,401502.14999999997,4,4,5,Champions
17083.0,295,2,69393.45,2,3,3,At Risk
17084.0,34,2,451218.6,4,3,5,Loyal
17085.0,122,17,510531.0,3,5,5,Loyal
17086.0,23,3,111151.95,5,4,4,Champions
17087.0,737,1,23260.65,1,2,1,Hibernating
17088.0,27,3,168811.65,4,4,4,Champions
17090.0,3,8,180176.85,5,5,4,Champions
17091.0,2,13,564554.55,5,5,5,Champions
17092.0,87,8,464724.75,3,5,5,Loyal
17093.0,592,1,24767.4,1,2,1,Hibernating
17094.0,321,1,31710.0,2,2,2,Hibernating
17095.0,334,5,163930.2,2,4,4,At Risk
17096.0,14,8,316656.9,5,5,5,Champions
17097.0,1,4,50692.95,5,4,2,Loyal
17098.0,406,2,46532.85,2,3,2,At Risk
17099.0,532,1,61127.85,1,2,3,Hibernating
17100.0,17,2,102032.7,5,3,4,Loyal
17101.0,29,2,73665.9,4,3,3,Loyal
17102.0,261,1,2677.5,2,2,1,Hibernating
17103.0,721,1,44551.5,1,2,2,Hibernating
17105.0,158,2,69906.9,3,3,3,Loyal
17106.0,388,1,51579.15,2,2,3,Hibernating
17107.0,32,7,1307903.1,4,5,5,Champions
17109.0,28,5,103306.35,4,4,4,Champions
17110.0,164,2,37842.0,3,3,2,Loyal
17111.0,46,2,50040.899999999994,4,3,2,Loyal
17112.0,502,1,21542.85,1,2,1,Hibernating
17113.0,573,4,179004.0,1,4,4,At Risk
17114.0,32,4,33320.7,4,4,2,Loyal
17115.0,7,7,289956.45,5,5,5,Champions
17116.0,647,1,40926.9,1,2,2,Hibernating
17117.0,287,1,12201.0,2,2,1,Hibernating
17118.0,317,1,16487.1,2,2,1,Hibernating
17119.0,2,1,6264.3,5,2,1,Potential
17122.0,118,4,59902.5,3,4,3,Loyal
17123.0,161,3,102602.85,3,4,4,Loyal
17124.0,184,1,31383.45,3,2,2,Potential
17126.0,151,7,140556.15,3,5,4,Loyal
17127.0,428,4,100708.65,1,4,3,At Risk
17129.0,519,1,3344.25,1,2,1,Hibernating
17131.0,4,4,175707.0,5,4,4,Champions
17132.0,451,2,133644.0,1,3,4,At Risk
17133.0,33,6,743582.7,4,5,5,Champions
17134.0,106,3,66895.5,3,4,3,Loyal
17135.0,15,8,185822.7,5,5,4,Champions
17137.0,415,3,56209.65,2,4,3,At Risk
17138.0,598,2,143852.1,1,3,4,At Risk
17139.0,38,12,893394.6,4,5,5,Champions
17141.0,417,3,49689.15,2,4,2,At Risk
17142.0,403,1,27111.0,2,2,2,Hibernating
17143.0,416,2,97031.55,2,3,3,At Risk
17144.0,0,2,103379.85,5,3,4,Loyal
17145.0,512,3,233507.40000000002,1,4,5,At Risk
17146.0,105,10,494758.95,3,5,5,Loyal
17147.0,206,6,231931.35,3,5,5,Loyal
17149.0,450,1,15025.5,1,2,1,Hibernating
17150.0,376,4,91497.0,2,4,3,At Risk
17151.0,734,1,24349.5,1,2,1,Hibernating
17152.0,194,3,90394.5,3,4,3,Loyal
17153.0,23,1,22446.9,5,2,1,Potential
17154.0,74,1,34580.7,4,2,2,Potential
17155.0,17,3,40530.0,5,4,2,Loyal
17156.0,491,1,62146.35,1,2,3,Hibernating
17157.0,7,13,376072.2,5,5,5,Champions
17158.0,359,3,118316.1,2,4,4,At Risk
17159.0,21,2,106095.15,5,3,4,Loyal
17160.0,30,11,685150.2,4,5,5,Champions
17161.0,443,1,89881.05,1,2,3,Hibernating
17162.0,28,6,74655.0,4,5,3,Loyal
17163.0,21,3,60551.4,5,4,3,Loyal
17164.0,32,3,107579.85,4,4,4,Champions
17165.0,283,4,121344.3,2,4,4,At Risk
17166.0,38,2,21665.7,4,3,1,Loyal
17167.0,379,1,31538.85,2,2,2,Hibernating
17168.0,498,1,42021.0,1,2,2,Hibernating
17169.0,57,2,87756.9,4,3,3,Loyal
17170.0,373,1,11151.0,2,2,1,Hibernating
17173.0,4,5,260439.9,5,4,5,Champions
17174.0,217,1,6289.5,3,2,1,Potential
17175.0,43,4,151587.45,4,4,4,Champions
17176.0,201,3,94743.6,3,4,3,Loyal
17178.0,730,1,45854.55,1,2,2,Hibernating
17179.0,231,1,25757.55,2,2,2,Hibernating
17180.0,55,6,132294.75,4,5,4,Champions
17181.0,373,1,32659.2,2,2,2,Hibernating
17182.0,422,2,33736.5,2,3,2,At Risk
17183.0,7,3,187196.1,5,4,4,Champions
17184.0,568,2,20833.05,1,3,1,At Risk
17185.0,597,1,5827.5,1,2,1,Hibernating
17186.0,59,1,7560.0,4,2,1,Potential
17187.0,226,2,49109.55,2,3,2,At Risk
17188.0,10,8,261497.25,5,5,5,Champions
17189.0,105,3,64560.3,3,4,3,Loyal
17190.0,58,6,140450.1,4,5,4,Champions
17191.0,27,12,426917.4,4,5,5,Champions
17192.0,535,1,8172.15,1,2,1,Hibernating
17193.0,35,6,71874.6,4,5,3,Loyal
17194.0,273,3,85312.5,2,4,3,At Risk
17195.0,654,1,59112.9,1,2,3,Hibernating
17198.0,23,2,75030.9,5,3,3,Loyal
17199.0,581,1,15237.6,1,2,1,Hibernating
17200.0,386,3,36231.3,2,4,2,At Risk
17201.0,53,2,55083.0,4,3,3,Loyal
17202.0,420,1,16868.25,2,2,1,Hibernating
17203.0,35,3,62979.0,4,4,3,Loyal
17204.0,174,6,416989.65,3,5,5,Loyal
17205.0,415,2,64603.35,2,3,3,At Risk
17208.0,395,1,12111.75,2,2,1,Hibernating
17209.0,648,2,58674.0,1,3,3,At Risk
17210.0,392,1,26603.85,2,2,2,Hibernating
17211.0,26,7,277549.65,4,5,5,Champions
17212.0,252,2,36318.45,2,3,2,At Risk
17213.0,40,5,193895.1,4,4,4,Champions
17214.0,85,5,90732.6,3,4,3,Loyal
17217.0,233,1,11917.5,2,2,1,Hibernating
17218.0,10,12,311851.05,5,5,5,Champions
17219.0,31,2,27208.65,4,3,2,Loyal
17220.0,23,12,246247.05,5,5,5,Champions
17221.0,6,4,97480.95000000001,5,4,3,Loyal
17222.0,476,3,96648.3,1,4,3,At Risk
17223.0,367,1,61496.4,2,2,3,Hibernating
17225.0,581,1,13770.75,1,2,1,Hibernating
17226.0,308,3,94512.6,2,4,3,At Risk
17227.0,60,8,154777.35,4,5,4,Champions
17228.0,15,10,257315.1,5,5,5,Champions
17229.0,95,1,16910.25,3,2,1,Potential
17230.0,310,10,801860.85,2,5,5,At Risk
17231.0,11,19,589946.7,5,5,5,Champions
17233.0,34,2,38875.2,4,3,2,Loyal
17234.0,182,1,15738.45,3,2,1,Potential
17235.0,371,6,165219.6,2,5,4,At Risk
17236.0,12,10,174180.3,5,5,4,Champions
17237.0,10,3,44097.9,5,4,2,Loyal
17238.0,2,24,606194.4,5,5,5,Champions
17239.0,312,2,59430.0,2,3,3,At Risk
17240.0,595,1,13713.0,1,2,1,Hibernating
17241.0,384,5,127905.75,2,4,4,At Risk
17242.0,107,3,196595.7,3,4,4,Loyal
17243.0,19,45,1392519.45,5,5,5,Champions
17244.0,52,1,100264.5,4,2,3,Potential
17245.0,204,2,39021.15,3,3,2,Loyal
17246.0,546,2,4086.6000000000004,1,3,1,At Risk
17248.0,119,1,33458.25,3,2,2,Potential
17250.0,3,2,40374.6,5,3,2,Loyal
17251.0,362,2,61916.4,2,3,3,At Risk
17252.0,185,1,35905.8,3,2,2,Potential
17253.0,17,1,18717.3,5,2,1,Potential
17254.0,14,2,38703.0,5,3,2,Loyal
17255.0,40,2,32079.6,4,3,2,Loyal
17256.0,106,3,25714.5,3,4,2,Loyal
17257.0,435,2,20236.65,1,3,1,At Risk
17258.0,396,1,14012.25,2,2,1,Hibernating
17259.0,367,5,175099.05,2,4,4,At Risk
17260.0,410,1,12699.75,2,2,1,Hibernating
17262.0,51,5,113137.5,4,4,4,Champions
17263.0,207,1,6661.2,3,2,1,Potential
17265.0,138,2,59104.5,3,3,3,Loyal
17266.0,2,3,42620.549999999996,5,4,2,Loyal
17267.0,126,2,33350.1,3,3,2,Loyal
17268.0,149,8,114379.65,3,5,4,Loyal
17271.0,735,1,22090.95,1,2,1,Hibernating
17272.0,198,1,78934.8,3,2,3,Potential
17273.0,423,1,14817.6,1,2,1,Hibernating
17274.0,34,1,11757.9,4,2,1,Potential
17275.0,382,1,12024.6,2,2,1,Hibernating
17277.0,227,2,111861.75,2,3,4,At Risk
17278.0,240,2,28480.2,2,3,2,At Risk
17279.0,57,1,19722.15,4,2,1,Potential
17280.0,437,1,12480.3,1,2,1,Hibernating
17281.0,373,2,19246.5,2,3,1,At Risk
17282.0,129,4,167770.05,3,4,4,Loyal
17284.0,59,7,273941.85,4,5,5,Champions
17285.0,627,1,22621.2,1,2,1,Hibernating
17286.0,21,2,29366.4,5,3,2,Loyal
17287.0,25,13,276007.2,4,5,5,Champions
17288.0,8,8,164353.35,5,5,4,Champions
17289.0,31,4,109302.9,4,4,4,Champions
17290.0,15,7,139569.15,5,5,4,Champions
17293.0,29,10,177455.25,4,5,4,Champions
17294.0,668,2,49117.95,1,3,2,At Risk
17295.0,28,1,13701.45,4,2,1,Potential
17298.0,124,4,59511.899999999994,3,4,3,Loyal
17299.0,11,3,54335.399999999994,5,4,3,Loyal
17300.0,481,1,16359.0,1,2,1,Hibernating
17301.0,20,1,20751.15,5,2,1,Potential
17302.0,14,3,46375.35,5,4,2,Loyal
17305.0,648,1,224223.3,1,2,5,Hibernating
17306.0,10,14,652655.85,5,5,5,Champions
17307.0,394,8,345598.05,2,5,5,At Risk
17309.0,94,2,11602.5,3,3,1,Loyal
17310.0,386,1,27310.5,2,2,2,Hibernating
17311.0,392,3,162486.45,2,4,4,At Risk
17312.0,154,2,41947.5,3,3,2,Loyal
17314.0,24,12,354419.1,5,5,5,Champions
17315.0,1,23,456158.85,5,5,5,Champions
17316.0,419,1,13067.25,2,2,1,Hibernating
17317.0,45,3,273035.7,4,4,5,Champions
17319.0,668,1,3055.5,1,2,1,Hibernating
17320.0,99,2,82040.7,3,3,3,Loyal
17321.0,7,3,100954.35,5,4,3,Loyal
17322.0,375,1,17241.0,2,2,1,Hibernating
17323.0,14,4,47894.7,5,4,2,Loyal
17324.0,451,4,71456.7,1,4,3,At Risk
17327.0,409,1,15550.5,2,2,1,Hibernating
17328.0,672,1,10993.5,1,2,1,Hibernating
17329.0,13,5,105465.15,5,4,4,Champions
17330.0,22,2,38209.5,5,3,2,Loyal
17331.0,123,1,18396.0,3,2,1,Potential
17332.0,527,4,76538.7,1,4,3,At Risk
17333.0,85,1,51896.25,3,2,3,Potential
17334.0,301,1,1102.5,2,2,1,Hibernating
17335.0,383,2,53340.0,2,3,3,At Risk
17336.0,471,1,8517.6,1,2,1,Hibernating
17337.0,150,3,163859.85,3,4,4,Loyal
17338.0,16,11,861852.6,5,5,5,Champions
17339.0,93,1,19252.8,3,2,1,Potential
17340.0,29,12,1561250.25,4,5,5,Champions
17341.0,156,4,171839.85,3,4,4,Loyal
17342.0,379,2,64363.95,2,3,3,At Risk
17343.0,354,5,121552.2,2,4,4,At Risk
17345.0,14,8,162516.9,5,5,4,Champions
17346.0,3,20,403183.2,5,5,5,Champions
17347.0,85,1,24040.8,3,2,1,Potential
17348.0,28,8,241374.0,4,5,5,Champions
17349.0,379,1,17652.6,2,2,1,Hibernating
17350.0,7,4,137086.01,5,4,4,Champions
17351.0,35,8,127368.15,4,5,4,Champions
17352.0,695,1,3806.25,1,2,1,Hibernating
17353.0,128,1,91350.0,3,2,3,Potential
17354.0,50,1,146271.3,4,2,4,Potential
17356.0,311,5,99379.35,2,4,3,At Risk
17357.0,23,2,40754.7,5,3,2,Loyal
17358.0,302,2,25035.15,2,3,2,At Risk
17359.0,647,1,16443.0,1,2,1,Hibernating
17360.0,16,3,53471.25,5,4,3,Loyal
17361.0,48,3,64755.6,4,4,3,Loyal
17362.0,238,4,65629.20000000001,2,4,3,At Risk
17363.0,394,2,21644.7,2,3,1,At Risk
17364.0,6,21,1032473.4,5,5,5,Champions
17365.0,50,7,357582.75,4,5,5,Champions
17366.0,431,1,64076.25,1,2,3,Hibernating
17367.0,237,1,17682.0,2,2,1,Hibernating
17368.0,22,11,210418.94999999998,5,5,4,Champions
17369.0,455,1,102816.0,1,2,4,Hibernating
17370.0,72,1,11562.6,4,2,1,Potential
17371.0,16,2,37256.1,5,3,2,Loyal
17372.0,40,20,332915.1,4,5,5,Champions
17373.0,70,4,69018.6,4,4,3,Loyal
17374.0,218,3,76346.55,3,4,3,Loyal
17375.0,198,4,69357.75,3,4,3,Loyal
17376.0,310,3,37410.45,2,4,2,At Risk
17377.0,23,49,1095421.95,5,5,5,Champions
17378.0,373,1,1149.75,2,2,1,Hibernating
17379.0,10,1,42489.3,5,2,2,Potential
17380.0,433,1,12978.0,1,2,1,Hibernating
17381.0,23,27,3294842.25,5,5,5,Champions
17382.0,64,6,39816.0,4,5,2,Loyal
17383.0,452,1,11623.5,1,2,1,Hibernating
17384.0,18,2,29389.5,5,3,2,Loyal
17386.0,98,4,127088.84999999999,3,4,4,Loyal
17387.0,19,1,45955.35,5,2,2,Potential
17388.0,77,7,173324.55,3,5,4,Loyal
17389.0,0,45,4634555.1,5,5,5,Champions
17391.0,163,1,10684.8,3,2,1,Potential
17392.0,357,1,32803.05,2,2,2,Hibernating
17393.0,410,1,19587.75,2,2,1,Hibernating
17394.0,218,1,21406.35,3,2,1,Potential
17396.0,38,8,582403.5,4,5,5,Champions
17397.0,21,3,129483.9,5,4,4,Champions
17398.0,254,1,32096.4,2,2,2,Hibernating
17400.0,125,6,381570.0,3,5,5,Loyal
17402.0,4,14,349484.1,5,5,5,Champions
17403.0,35,1,29570.1,4,2,2,Potential
17404.0,25,14,3802670.5500000003,4,5,5,Champions
17406.0,332,6,351548.4,2,5,5,At Risk
17407.0,411,1,58054.5,2,2,3,Hibernating
17408.0,162,3,33189.45,3,4,2,Loyal
17409.0,421,5,398309.1,2,4,5,At Risk
17410.0,15,3,103728.45,5,4,4,Champions
17411.0,11,4,119859.6,5,4,4,Champions
17412.0,2,8,187380.9,5,5,4,Champions
17413.0,569,1,23083.2,1,2,1,Hibernating
17414.0,43,4,116810.4,4,4,4,Champions
17415.0,79,1,53323.2,3,2,3,Potential
17416.0,29,16,1225902.3,4,5,5,Champions
17418.0,323,1,17575.95,2,2,1,Hibernating
17419.0,22,11,435606.14999999997,5,5,5,Champions
17420.0,49,5,98745.15,4,4,3,Loyal
17421.0,385,2,97504.05,2,3,3,At Risk
17422.0,15,4,126073.5,5,4,4,Champions
17423.0,45,1,26143.95,4,2,2,Potential
17425.0,18,1,7371.0,5,2,1,Potential
17426.0,7,5,242125.8,5,4,5,Champions
17427.0,71,1,10584.0,4,2,1,Potential
17428.0,21,32,2438164.05,5,5,5,Champions
17429.0,127,1,15621.9,3,2,1,Potential
17430.0,32,4,77192.85,4,4,3,Loyal
17431.0,312,1,42346.5,2,2,2,Hibernating
17432.0,17,5,121934.4,5,4,4,Champions
17433.0,87,2,59845.8,3,3,3,Loyal
17434.0,1,5,192560.55,5,4,4,Champions
17435.0,410,1,34791.75,2,2,2,Hibernating
17436.0,1,3,35191.8,5,4,2,Loyal
17438.0,443,3,103595.1,1,4,4,At Risk
17439.0,655,1,34202.7,1,2,2,Hibernating
17440.0,156,4,33975.9,3,4,2,Loyal
17441.0,731,1,30801.75,1,2,2,Hibernating
17442.0,36,9,306400.5,4,5,5,Champions
17443.0,219,1,56095.2,2,2,3,Hibernating
17444.0,147,3,308704.2,3,4,5,Loyal
17446.0,176,2,12694.5,3,3,1,Loyal
17447.0,39,2,56860.65,4,3,3,Loyal
17448.0,496,29,969655.05,1,5,5,At Risk
17449.0,1,7,272316.45,5,5,5,Champions
17450.0,10,30,8677308.15,5,5,5,Champions
17451.0,0,5,95667.6,5,4,3,Loyal
17454.0,191,8,133729.05,3,5,4,Loyal
17455.0,203,1,13828.5,3,2,1,Potential
17457.0,126,8,276450.3,3,5,5,Loyal
17458.0,14,2,55605.9,5,3,3,Loyal
17460.0,93,11,176391.6,3,5,4,Loyal
17461.0,22,2,39364.5,5,3,2,Loyal
17462.0,59,2,70947.45000000001,4,3,3,Loyal
17463.0,175,3,78543.15,3,4,3,Loyal
17464.0,618,1,34260.45,1,2,2,Hibernating
17465.0,425,4,106105.65,1,4,4,At Risk
17466.0,78,1,48343.05,3,2,2,Potential
17468.0,9,2,9219.0,5,3,1,Loyal
17469.0,15,12,344648.85,5,5,5,Champions
17470.0,126,7,177784.95,3,5,4,Loyal
17472.0,287,2,47357.1,2,3,2,At Risk
17473.0,408,2,63735.0,2,3,3,At Risk
17474.0,599,1,109935.0,1,2,4,Hibernating
17475.0,78,1,20408.85,3,2,1,Potential
17476.0,395,1,24097.5,2,2,1,Hibernating
17477.0,612,2,120151.5,1,3,4,At Risk
17478.0,407,2,133644.0,2,3,4,At Risk
17479.0,632,1,40872.3,1,2,2,Hibernating
17480.0,444,1,40972.05,1,2,2,Hibernating
17481.0,3,3,104470.8,5,4,4,Champions
17482.0,486,2,81709.95,1,3,3,At Risk
17483.0,64,3,49569.45,4,4,2,Loyal
17484.0,623,1,14054.25,1,2,1,Hibernating
17486.0,260,1,41671.35,2,2,2,Hibernating
17487.0,727,1,16857.75,1,2,1,Hibernating
17489.0,58,1,17648.4,4,2,1,Potential
17490.0,0,5,178707.9,5,4,4,Champions
17491.0,0,11,414621.9,5,5,5,Champions
