txn_id,Time,hour,amount_inr,channel,rule_hit,fraud_score,fraud_flag,Amount
CC-015012,61945.0,17,11952.0,Ecom,clean,0.3414,0,144.0
CC-015013,41850.0,11,13114.0,Ecom,clean,0.3472,0,158.0
CC-015014,122319.0,9,1909.0,POS,clean,0.2524,0,23.0
CC-015015,160855.0,20,6142.0,POS,clean,0.2996,0,74.0
CC-015016,69478.0,19,73.87,POS,geo_mismatch,0.2146,0,0.89
CC-015017,45740.0,12,2904.17,POS,clean,0.238,0,34.99
CC-015018,100930.0,4,1240.85,ATM,night_burst,0.2607,0,14.95
CC-015019,46347.0,12,83.0,POS,clean,0.0853,0,1.0
CC-015020,107339.0,5,25725.85,Ecom,night_burst,0.4838,0,309.95
CC-015021,28697.0,7,11952.0,Ecom,clean,0.3541,0,144.0
CC-015022,23726.0,6,544.48,ATM,clean,0.233,0,6.56
CC-015023,156710.0,19,6015.01,POS,clean,0.2938,0,72.47
CC-015024,72905.0,20,510.45,POS,clean,0.1133,0,6.15
CC-015025,109696.0,6,18323.08,Ecom,clean,0.4705,0,220.76
CC-015026,66070.0,18,82.17,POS,clean,0.0621,0,0.99
CC-015027,88580.0,0,60535.22,Ecom,amount_spike,0.4182,0,729.34
CC-015028,84243.0,23,46023.5,Ecom,amount_spike,0.4235,0,554.5
CC-015029,46739.0,12,148.57,POS,clean,0.0805,0,1.79
CC-015030,41348.0,11,1328.0,POS,clean,0.1766,0,16.0
CC-015031,40996.0,11,16972.67,Ecom,clean,0.3957,0,204.49
CC-015032,149566.0,17,4149.17,POS,clean,0.2631,0,49.99
CC-015033,124838.0,10,3984.0,POS,clean,0.2457,0,48.0
CC-015034,37461.0,10,192.56,POS,clean,0.1134,0,2.32
CC-015035,112667.0,7,189.24,ATM,clean,0.1784,0,2.28
CC-015036,163075.0,21,16766.0,Ecom,clean,0.3621,0,202.0
CC-015037,124528.0,10,134.46,POS,clean,0.0826,0,1.62
CC-015038,112986.0,7,3735.0,ATM,clean,0.2617,0,45.0
CC-015039,44557.0,12,829.17,POS,clean,0.1823,0,9.99
CC-015040,126767.0,11,830.0,POS,clean,0.2076,0,10.0
CC-015041,159368.0,20,622.5,POS,clean,0.1404,0,7.5
CC-015042,44418.0,12,83.0,POS,clean,0.1147,0,1.0
CC-015043,147154.0,16,91860.25,Ecom,amount_spike,0.4191,0,1106.75
CC-015044,36274.0,10,1153.7,POS,clean,0.1872,0,13.9
CC-015045,153137.0,18,10375.0,Ecom,clean,0.3282,0,125.0
CC-015046,164991.0,21,5727.0,ATM,clean,0.2745,0,69.0
CC-015047,167675.0,22,830.0,ATM,night_burst,0.1483,0,10.0
CC-015048,46282.0,12,166.0,POS,clean,0.0895,0,2.0
CC-015049,92086.0,1,1245.0,ATM,night_burst,0.2726,0,15.0
CC-015050,143651.0,15,9960.0,Ecom,clean,0.3492,0,120.0
CC-015051,20096.0,5,7450.91,ATM,night_burst,0.3993,0,89.77
CC-015052,51650.0,14,16600.0,Ecom,clean,0.405,0,200.0
CC-015053,36998.0,10,16192.47,Ecom,clean,0.3199,0,195.09
CC-015054,4628.0,1,268.09,ATM,night_burst,0.1841,0,3.23
CC-015055,53573.0,14,45586.09,Ecom,amount_spike,0.3827,0,549.23
CC-015056,71442.0,19,13529.0,Ecom,clean,0.3495,0,163.0
CC-015057,2663.0,0,42342.45,Ecom,amount_spike,0.3865,0,510.15
CC-015058,162887.0,21,140.27,ATM,clean,0.1201,0,1.69
CC-015059,133130.0,12,3154.83,POS,clean,0.3505,0,38.01
CC-015060,136379.0,13,7387.0,POS,clean,0.3008,0,89.0
CC-015061,75943.0,21,107.07,ATM,clean,0.0596,0,1.29
CC-015062,124796.0,10,1655.85,POS,clean,0.2018,0,19.95
CC-015063,33054.0,9,3763.22,POS,clean,0.2775,0,45.34
CC-015064,43979.0,12,4145.85,POS,clean,0.3097,0,49.95
CC-015065,114793.0,7,3062.7,ATM,clean,0.2515,0,36.9
CC-015066,87989.0,0,83.0,ATM,night_burst,0.1129,0,1.0
CC-015067,129493.0,11,4548.4,POS,clean,0.2504,0,54.8
CC-015068,120902.0,9,898.89,POS,clean,0.1666,0,10.83
CC-015069,25852.0,7,8680.97,Ecom,clean,0.3233,0,104.59
CC-015070,14439.0,4,1323.85,ATM,night_burst,0.2813,0,15.95
CC-015071,152656.0,18,392.59,POS,clean,0.1371,0,4.73
CC-015072,79033.0,21,41460.99,Ecom,amount_spike,0.3611,0,499.53
CC-015073,62928.0,17,164.34,POS,clean,0.0692,0,1.98
CC-015074,127047.0,11,4149.17,POS,clean,0.2726,0,49.99
CC-015075,154306.0,18,580.17,POS,clean,0.1597,0,6.99
CC-015076,163675.0,21,83.0,ATM,clean,0.0573,0,1.0
CC-015077,46862.0,13,7553.0,POS,clean,0.3311,0,91.0
CC-015078,83843.0,23,2489.17,ATM,night_burst,0.3747,0,29.99
CC-015079,162152.0,21,745.34,ATM,clean,0.162,0,8.98
CC-015080,71827.0,19,313.74,POS,clean,0.2195,0,3.78
CC-015081,36198.0,10,18345.49,Ecom,clean,0.3476,0,221.03
CC-015082,155726.0,19,829.17,POS,clean,0.1465,0,9.99
CC-015083,38376.0,10,166.0,POS,clean,0.0811,0,2.0
CC-015084,79100.0,21,331.17,ATM,clean,0.1312,0,3.99
CC-015085,124176.0,10,12782.0,Ecom,clean,0.3494,0,154.0
CC-015086,118899.0,9,5967.7,POS,clean,0.2644,0,71.9
CC-015087,41875.0,11,42046.97,Ecom,amount_spike,0.3859,0,506.59
CC-015088,45284.0,12,2007.77,POS,clean,0.224,0,24.19
CC-015089,47529.0,13,571.04,POS,clean,0.1159,0,6.88
CC-015090,71355.0,19,2489.17,POS,clean,0.2229,0,29.99
CC-015091,37046.0,10,11573.52,Ecom,clean,0.352,0,139.44
CC-015092,64886.0,18,157.7,POS,clean,0.15,0,1.9
CC-015093,114346.0,7,125.33,ATM,clean,0.0664,0,1.51
CC-015094,78645.0,21,5735.3,ATM,clean,0.2858,0,69.1
CC-015095,37317.0,10,8714.17,Ecom,clean,0.2968,0,104.99
CC-015096,155839.0,19,73.87,POS,clean,0.0718,0,0.89
CC-015097,104458.0,5,33200.0,Ecom,night_burst,0.4682,0,400.0
CC-015098,100887.0,4,1323.85,ATM,night_burst,0.2449,0,15.95
CC-015099,14229.0,3,6174.37,ATM,night_burst,0.3748,0,74.39
CC-015100,160870.0,20,63.91,POS,geo_mismatch,0.7,1,0.77
CC-015101,65923.0,18,63.08,POS,clean,0.0713,0,0.76
CC-015102,43761.0,12,164.34,POS,clean,0.0946,0,1.98
CC-015103,83418.0,23,1577.0,ATM,night_burst,0.1935,0,19.0
CC-015104,24243.0,6,2179.58,ATM,clean,0.3095,0,26.26
CC-015105,131300.0,12,20260.3,Ecom,clean,0.338,0,244.1
CC-015106,59265.0,16,1984.53,POS,clean,0.222,0,23.91
CC-015107,133299.0,13,112159.56,Ecom,amount_spike,0.3775,0,1351.32
CC-015108,14383.0,3,4472.87,ATM,night_burst,0.3594,0,53.89
CC-015109,80029.0,22,3553.23,ATM,night_burst,0.2667,0,42.81
CC-015110,27116.0,7,9412.2,Ecom,clean,0.3547,0,113.4
CC-015111,153732.0,18,332.0,POS,clean,0.1246,0,4.0
CC-015112,84437.0,23,20501.0,Ecom,night_burst,0.3305,0,247.0
CC-015113,35915.0,9,28400.11,Ecom,clean,0.3627,0,342.17
CC-015114,59639.0,16,1245.0,POS,clean,0.1743,0,15.0
CC-015115,31184.0,8,1296.46,ATM,clean,0.178,0,15.62
CC-015116,124362.0,10,147.74,POS,clean,0.0955,0,1.78
CC-015117,151837.0,18,147.74,POS,clean,0.0839,0,1.78
CC-015118,146024.0,16,7212.7,POS,clean,0.294,0,86.9
CC-015119,158530.0,20,1942.2,POS,clean,0.2207,0,23.4
CC-015120,53994.0,14,11620.0,Ecom,clean,0.3199,0,140.0
CC-015121,52983.0,14,12090.61,Ecom,clean,0.3157,0,145.67
CC-015122,138260.0,14,1120.5,POS,clean,0.2219,0,13.5
CC-015123,141674.0,15,8217.0,POS,clean,0.3484,0,99.0
CC-015124,149018.0,17,1161.17,POS,clean,0.198,0,13.99
CC-015125,131861.0,12,56.44,POS,clean,0.0749,0,0.68
CC-015126,31233.0,8,4794.91,ATM,clean,0.2701,0,57.77
CC-015127,156179.0,19,121.18,POS,clean,0.123,0,1.46
CC-015128,61093.0,16,23157.0,Ecom,clean,0.3576,0,279.0
CC-015129,35639.0,9,4150.0,POS,clean,0.2725,0,50.0
CC-015130,159244.0,20,248.17,POS,clean,0.3082,0,2.99
CC-015131,61185.0,16,1900.7,POS,clean,0.2008,0,22.9
CC-015132,121187.0,9,2075.0,POS,clean,0.2527,0,25.0
CC-015133,61009.0,16,65.57,POS,clean,0.0467,0,0.79
CC-015134,45192.0,12,7469.17,POS,clean,0.4491,0,89.99
CC-015135,77994.0,21,83.0,ATM,clean,0.057,0,1.0
CC-015136,78199.0,21,396.74,ATM,clean,0.1108,0,4.78
CC-015137,163107.0,21,180.94,ATM,clean,0.1073,0,2.18
CC-015138,68588.0,19,83.0,POS,clean,0.097,0,1.0
CC-015139,51252.0,14,829.17,POS,clean,0.1603,0,9.99
CC-015140,25858.0,7,11938.72,Ecom,clean,0.3373,0,143.84
CC-015141,115863.0,8,3734.17,ATM,clean,0.2592,0,44.99
CC-015142,157331.0,19,818.38,POS,clean,0.185,0,9.86
CC-015143,73953.0,20,746.17,POS,clean,0.1583,0,8.99
CC-015144,54024.0,15,4648.0,POS,clean,0.2882,0,56.0
CC-015145,151324.0,18,904.7,POS,clean,0.2117,0,10.9
CC-015146,63206.0,17,644.08,POS,clean,0.1299,0,7.76
CC-015147,155655.0,19,42740.85,Ecom,amount_spike,0.4169,0,514.95
CC-015148,35608.0,9,83.0,POS,clean,0.0729,0,1.0
CC-015149,158550.0,20,164.34,POS,clean,0.0886,0,1.98
CC-015150,169963.0,23,883.95,ATM,night_burst,0.2047,0,10.65
CC-015151,80261.0,22,6347.84,ATM,night_burst,0.3618,0,76.48
CC-015152,74676.0,20,2709.95,POS,clean,0.2196,0,32.65
CC-015153,59970.0,16,148.57,POS,clean,0.0886,0,1.79
CC-015154,3414.0,0,83.0,ATM,night_burst,0.0693,0,1.0
CC-015155,74025.0,20,73.87,POS,geo_mismatch,0.2203,0,0.89
CC-015156,85727.0,23,1659.17,ATM,night_burst,0.2111,0,19.99
CC-015157,55926.0,15,1494.0,POS,clean,0.1952,0,18.0
CC-015158,92102.0,1,8296.68,ATM,night_burst,0.4274,0,99.96
CC-015159,57170.0,15,114.54,POS,clean,0.0792,0,1.38
CC-015160,38274.0,10,1759.6,POS,clean,0.2356,0,21.2
CC-015161,122940.0,10,11620.0,Ecom,clean,0.3498,0,140.0
CC-015162,78501.0,21,829.17,ATM,clean,0.1612,0,9.99
CC-015163,137045.0,14,248.17,POS,clean,0.1223,0,2.99
CC-015164,118819.0,9,2739.0,POS,clean,0.2774,0,33.0
CC-015165,123868.0,10,1245.0,POS,clean,0.2093,0,15.0
CC-015166,153224.0,18,509.62,POS,clean,0.1635,0,6.14
CC-015167,51356.0,14,372.67,POS,clean,0.1298,0,4.49
CC-015168,29785.0,8,2514.9,ATM,velocity,0.7093,1,30.3
CC-015169,122477.0,10,5713.72,POS,clean,0.2862,0,68.84
CC-015170,152012.0,18,1254.96,POS,clean,0.2041,0,15.12
CC-015171,129340.0,11,673.96,POS,clean,0.1425,0,8.12
CC-015172,148387.0,17,73.87,POS,clean,0.0984,0,0.89
CC-015173,172745.0,23,16600.0,Ecom,night_burst,0.3402,0,200.0
CC-015174,72159.0,20,15730.99,Ecom,clean,0.3302,0,189.53
CC-015175,52748.0,14,83.0,POS,clean,0.0722,0,1.0
CC-015176,62839.0,17,318.72,POS,clean,0.1115,0,3.84
CC-015177,126790.0,11,4482.0,POS,clean,0.2939,0,54.0
CC-015178,135246.0,13,664.0,POS,clean,0.1838,0,8.0
CC-015179,72709.0,20,6513.84,POS,clean,0.29,0,78.48
CC-015180,67834.0,18,107.07,POS,clean,0.0775,0,1.29
CC-015181,126219.0,11,2075.0,POS,geo_mismatch,0.7346,1,25.0
CC-015182,36394.0,10,180.94,POS,clean,0.0707,0,2.18
CC-015183,131736.0,12,905.53,POS,clean,0.1654,0,10.91
CC-015184,135239.0,13,3523.35,POS,clean,0.2704,0,42.45
CC-015185,47458.0,13,4560.85,POS,clean,0.2866,0,54.95
CC-015186,120535.0,9,878.97,POS,clean,0.1928,0,10.59
CC-015187,69700.0,19,830.0,POS,clean,0.1672,0,10.0
CC-015188,63513.0,17,954.5,POS,clean,0.1668,0,11.5
CC-015189,159644.0,20,489.7,POS,clean,0.1335,0,5.9
CC-015190,49469.0,13,1021.73,POS,clean,0.2198,0,12.31
CC-015191,61542.0,17,18011.0,Ecom,clean,0.3354,0,217.0
CC-015192,46718.0,12,14086.76,Ecom,clean,0.3826,0,169.72
CC-015193,131661.0,12,571.04,POS,clean,0.1251,0,6.88
CC-015194,53645.0,14,908.02,POS,clean,0.155,0,10.94
CC-015195,40666.0,11,17996.06,Ecom,clean,0.3353,0,216.82
CC-015196,34833.0,9,6142.0,POS,clean,0.2843,0,74.0
CC-015197,85350.0,23,2394.55,ATM,night_burst,0.2549,0,28.85
CC-015198,165688.0,22,2593.75,ATM,night_burst,0.2547,0,31.25
CC-015199,146022.0,16,97.94,POS,geo_mismatch,0.7,1,1.18
CC-015200,53027.0,14,1220.1,POS,clean,0.2101,0,14.7
CC-015201,109833.0,6,83.0,ATM,clean,0.1569,0,1.0
CC-015202,147100.0,16,6635.85,POS,clean,0.2982,0,79.95
CC-015203,163449.0,21,5535.27,ATM,clean,0.3049,0,66.69
CC-015204,70394.0,19,414.17,POS,clean,0.1143,0,4.99
CC-015205,49280.0,13,372.67,POS,clean,0.1093,0,4.49
CC-015206,60736.0,16,41500.0,Ecom,amount_spike,0.3694,0,500.0
CC-015207,32994.0,9,1660.0,POS,clean,0.2259,0,20.0
CC-015208,123034.0,10,3462.76,POS,clean,0.2899,0,41.72
CC-015209,64226.0,17,57855.98,Ecom,amount_spike,0.433,0,697.06
CC-015210,149814.0,17,166.0,POS,clean,0.1129,0,2.0
CC-015211,130702.0,12,2263.41,POS,clean,0.2425,0,27.27
CC-015212,70355.0,19,1618.5,POS,clean,0.1887,0,19.5
CC-015213,114580.0,7,1245.0,ATM,clean,0.2007,0,15.0
CC-015214,54128.0,15,1786.16,POS,clean,0.207,0,21.52
CC-015215,162296.0,21,744.51,ATM,clean,0.1737,0,8.97
CC-015216,155316.0,19,7335.54,POS,clean,0.3422,0,88.38
CC-015217,50954.0,14,831.66,POS,clean,0.1463,0,10.02
CC-015218,33191.0,9,3735.0,POS,clean,0.2662,0,45.0
CC-015219,37337.0,10,63.08,POS,clean,0.0548,0,0.76
CC-015220,150444.0,17,3822.15,POS,clean,0.2689,0,46.05
CC-015221,135915.0,13,166.0,POS,clean,0.1049,0,2.0
CC-015222,168603.0,22,73.87,ATM,night_burst,0.0493,0,0.89
CC-015223,127578.0,11,4150.0,POS,clean,0.2936,0,50.0
CC-015224,92161.0,1,206.67,ATM,night_burst,0.2004,0,2.49
CC-015225,56254.0,15,0.0,POS,clean,0.0428,0,0.0
CC-015226,151620.0,18,83.0,POS,clean,0.046,0,1.0
CC-015227,35878.0,9,51378.66,Ecom,amount_spike,0.3779,0,619.02
CC-015228,80800.0,22,4994.94,ATM,night_burst,0.3214,0,60.18
CC-015229,123115.0,10,9139.96,Ecom,clean,0.3718,0,110.12
CC-015230,77294.0,21,5395.0,ATM,clean,0.3063,0,65.0
CC-015231,140910.0,15,300.46,POS,clean,0.1361,0,3.62
CC-015232,40106.0,11,329.51,POS,clean,0.1255,0,3.97
CC-015233,68055.0,18,9837.16,Ecom,clean,0.3282,0,118.52
CC-015234,144237.0,16,13114.0,Ecom,clean,0.3387,0,158.0
CC-015235,76062.0,21,406.7,ATM,clean,0.1211,0,4.9
CC-015236,124293.0,10,632.46,POS,clean,0.1667,0,7.62
CC-015237,120189.0,9,11694.7,Ecom,clean,0.3254,0,140.9
CC-015238,150495.0,17,22327.0,Ecom,clean,0.3919,0,269.0
CC-015239,165882.0,22,7075.75,ATM,night_burst,0.3118,0,85.25
CC-015240,33284.0,9,164.34,POS,clean,0.1085,0,1.98
CC-015241,58069.0,16,8929.14,Ecom,clean,0.3459,0,107.58
CC-015242,160695.0,20,3553.23,POS,clean,0.2874,0,42.81
CC-015243,74596.0,20,4148.34,POS,clean,0.2539,0,49.98
CC-015244,73212.0,20,32635.6,Ecom,clean,0.4014,0,393.2
CC-015245,120417.0,9,8395.45,Ecom,clean,0.3099,0,101.15
CC-015246,159162.0,20,13280.0,Ecom,intl_first,0.3863,0,160.0
CC-015247,477.0,0,789.33,ATM,night_burst,0.1287,0,9.51
CC-015248,171053.0,23,825.02,ATM,night_burst,0.1534,0,9.94
CC-015249,39764.0,11,6278.95,POS,clean,0.3161,0,75.65
CC-015250,46149.0,12,83.0,POS,geo_mismatch,0.7,1,1.0
CC-015251,66896.0,18,830.0,POS,clean,0.1699,0,10.0
CC-015252,52967.0,14,151.06,POS,clean,0.0921,0,1.82
CC-015253,126112.0,11,83.0,POS,clean,0.0928,0,1.0
CC-015254,82033.0,22,83.0,ATM,night_burst,0.1195,0,1.0
CC-015255,119461.0,9,7823.58,POS,clean,0.3122,0,94.26
CC-015256,139095.0,14,2240.17,POS,clean,0.2476,0,26.99
CC-015257,65072.0,18,5350.18,POS,clean,0.2982,0,64.46
CC-015258,142930.0,15,1162.0,POS,clean,0.276,0,14.0
CC-015259,61915.0,17,954.5,POS,clean,0.1925,0,11.5
CC-015260,44706.0,12,46311.51,Ecom,amount_spike,0.4236,0,557.97
CC-015261,39623.0,11,6303.02,POS,clean,0.3183,0,75.94
CC-015262,33964.0,9,372.67,POS,clean,0.1221,0,4.49
CC-015263,35111.0,9,6742.09,POS,clean,0.2955,0,81.23
CC-015264,43313.0,12,455.67,POS,clean,0.1457,0,5.49
CC-015265,41569.0,11,1987.85,POS,clean,0.1975,0,23.95
CC-015266,50608.0,14,1494.0,POS,clean,0.2217,0,18.0
CC-015267,136186.0,13,188.41,POS,clean,0.0911,0,2.27
CC-015268,57135.0,15,8622.87,Ecom,clean,0.3187,0,103.89
CC-015269,120060.0,9,3311.7,POS,clean,0.2877,0,39.9
CC-015270,49845.0,13,4564.17,POS,clean,0.2779,0,54.99
CC-015271,75581.0,20,10335.99,Ecom,geo_mismatch,0.94,1,124.53
CC-015272,140280.0,14,14000.44,Ecom,clean,0.3421,0,168.68
CC-015273,51368.0,14,124.5,POS,clean,0.1109,0,1.5
CC-015274,61235.0,17,9210.51,Ecom,clean,0.343,0,110.97
CC-015275,110942.0,6,1494.0,ATM,clean,0.3507,0,18.0
CC-015276,125569.0,10,1601.9,POS,clean,0.1928,0,19.3
CC-015277,149592.0,17,5756.88,POS,clean,0.318,0,69.36
CC-015278,15176.0,4,164.34,ATM,night_burst,0.1593,0,1.98
CC-015279,83868.0,23,787.67,ATM,night_burst,0.1334,0,9.49
CC-015280,19562.0,5,6294.72,ATM,night_burst,0.3623,0,75.84
CC-015281,163501.0,21,18009.34,Ecom,clean,0.3628,0,216.98
CC-015282,124661.0,10,83.0,POS,clean,0.1577,0,1.0
CC-015283,117818.0,8,5727.0,ATM,clean,0.2919,0,69.0
CC-015284,132686.0,12,498.83,POS,clean,0.1182,0,6.01
CC-015285,30763.0,8,830.0,ATM,clean,0.1599,0,10.0
CC-015286,135568.0,13,6225.0,POS,clean,0.3052,0,75.0
CC-015287,78304.0,21,9092.65,Ecom,clean,0.2953,0,109.55
CC-015288,113123.0,7,663.17,ATM,clean,0.1402,0,7.99
CC-015289,145654.0,16,1209.31,POS,clean,0.1714,0,14.57
CC-015290,6827.0,1,5841.54,ATM,night_burst,0.3865,0,70.38
CC-015291,156891.0,19,63.08,POS,clean,0.0776,0,0.76
CC-015292,50130.0,13,73.87,POS,geo_mismatch,0.2466,0,0.89
CC-015293,72943.0,20,63.08,POS,clean,0.0529,0,0.76
CC-015294,80451.0,22,6474.0,ATM,night_burst,0.2783,0,78.0
CC-015295,170043.0,23,2158.0,ATM,night_burst,0.2168,0,26.0
CC-015296,130741.0,12,2407.0,POS,clean,0.2172,0,29.0
CC-015297,135653.0,13,9960.0,Ecom,clean,0.3158,0,120.0
CC-015298,48954.0,13,6308.0,POS,clean,0.2808,0,76.0
CC-015299,154613.0,18,1958.8,POS,clean,0.2073,0,23.6
CC-015300,50353.0,13,7108.95,POS,clean,0.3514,0,85.65
CC-015301,132190.0,12,479.74,POS,clean,0.145,0,5.78
CC-015302,162594.0,21,9047.0,Ecom,clean,0.3333,0,109.0
CC-015303,38431.0,10,8134.0,POS,clean,0.3238,0,98.0
CC-015304,28814.0,8,49091.18,Ecom,amount_spike,0.3833,0,591.46
CC-015305,85902.0,23,148.57,ATM,night_burst,0.0745,0,1.79
CC-015306,152171.0,18,2489.17,POS,clean,0.2209,0,29.99
CC-015307,170206.0,23,10598.27,Ecom,night_burst,0.3514,0,127.69
CC-015308,63099.0,17,83.0,POS,clean,0.0582,0,1.0
CC-015309,167225.0,22,185.09,ATM,night_burst,0.1798,0,2.23
CC-015310,164072.0,21,537.84,ATM,clean,0.1314,0,6.48
CC-015311,137999.0,14,1040.82,POS,clean,0.1923,0,12.54
CC-015312,31186.0,8,1245.0,ATM,clean,0.1773,0,15.0
CC-015313,108171.0,6,935.41,ATM,clean,0.2202,0,11.27
CC-015314,21902.0,6,13703.3,Ecom,clean,0.4304,0,165.1
CC-015315,149956.0,17,2519.05,POS,clean,0.2437,0,30.35
CC-015316,131624.0,12,1655.85,POS,clean,0.179,0,19.95
CC-015317,14440.0,4,1240.85,ATM,night_burst,0.2891,0,14.95
CC-015318,138977.0,14,3643.7,POS,clean,0.2346,0,43.9
CC-015319,49349.0,13,6142.0,POS,clean,0.2853,0,74.0
CC-015320,75640.0,21,54257.1,Ecom,amount_spike,0.3684,0,653.7
CC-015321,125737.0,10,0.0,POS,clean,0.0664,0,0.0
CC-015322,163021.0,21,7470.0,ATM,clean,0.3024,0,90.0
CC-015323,20682.0,5,983.55,ATM,night_burst,0.2337,0,11.85
CC-015324,137209.0,14,2158.0,POS,clean,0.2534,0,26.0
CC-015325,36989.0,10,1021.73,POS,clean,0.237,0,12.31
CC-015326,70057.0,19,3324.98,POS,clean,0.2586,0,40.06
CC-015327,166341.0,22,3554.89,ATM,night_burst,0.3029,0,42.83
CC-015328,35860.0,9,954.5,POS,clean,0.1621,0,11.5
CC-015329,166561.0,22,5244.77,ATM,night_burst,0.269,0,63.19
CC-015330,56282.0,15,1493.17,POS,clean,0.172,0,17.99
CC-015331,119406.0,9,5753.56,POS,clean,0.3596,0,69.32
CC-015332,1236.0,0,13280.0,Ecom,night_burst,0.3631,0,160.0
CC-015333,114953.0,7,1493.17,ATM,clean,0.1963,0,17.99
CC-015334,52951.0,14,2805.4,POS,clean,0.2763,0,33.8
CC-015335,87607.0,0,107.07,ATM,night_burst,0.1024,0,1.29
CC-015336,142729.0,15,9959.17,Ecom,clean,0.319,0,119.99
CC-015337,122818.0,10,96902.5,Ecom,amount_spike,0.4019,0,1167.5
CC-015338,134472.0,13,830.0,POS,clean,0.1878,0,10.0
CC-015339,89954.0,0,646.57,ATM,night_burst,0.1679,0,7.79
CC-015340,82809.0,23,829.17,ATM,night_burst,0.1434,0,9.99
CC-015341,34064.0,9,209641.4,Ecom,amount_spike,0.3931,0,2525.8
CC-015342,47866.0,13,1441.71,POS,clean,0.2078,0,17.37
CC-015343,114132.0,7,3951.63,ATM,clean,0.2644,0,47.61
CC-015344,114789.0,7,148.57,ATM,clean,0.0783,0,1.79
CC-015345,71989.0,19,740.36,POS,clean,0.1512,0,8.92
CC-015346,86815.0,0,1255.79,ATM,night_burst,0.1825,0,15.13
CC-015347,154977.0,19,581.0,POS,clean,0.1492,0,7.0
CC-015348,51621.0,14,8330.71,Ecom,clean,0.3143,0,100.37
CC-015349,128080.0,11,20325.87,Ecom,clean,0.3803,0,244.89
CC-015350,141673.0,15,3735.0,POS,clean,0.2794,0,45.0
CC-015351,138403.0,14,16902.12,Ecom,clean,0.3718,0,203.64
CC-015352,148989.0,17,25099.2,Ecom,clean,0.3445,0,302.4
CC-015353,11131.0,3,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-015354,75064.0,20,86236.17,Ecom,amount_spike,0.3895,0,1038.99
CC-015355,165797.0,22,8881.0,Ecom,night_burst,0.3206,0,107.0
CC-015356,122828.0,10,7138.0,POS,clean,0.3153,0,86.0
CC-015357,1158.0,0,2697.5,ATM,night_burst,0.2522,0,32.5
CC-015358,152726.0,18,5411.6,POS,clean,0.3486,0,65.2
CC-015359,160041.0,20,2407.0,POS,clean,0.222,0,29.0
CC-015360,145711.0,16,8474.3,Ecom,clean,0.3442,0,102.1
CC-015361,161303.0,20,521.24,POS,clean,0.1359,0,6.28
CC-015362,157221.0,19,164.34,POS,clean,0.0755,0,1.98
CC-015363,110121.0,6,605.9,ATM,clean,0.2325,0,7.3
CC-015364,147844.0,17,83.0,POS,clean,0.0646,0,1.0
CC-015365,82136.0,22,2643.55,ATM,night_burst,0.2403,0,31.85
CC-015366,166158.0,22,63.08,ATM,night_burst,0.139,0,0.76
CC-015367,77858.0,21,1254.13,ATM,clean,0.2019,0,15.11
CC-015368,87270.0,0,542.82,ATM,night_burst,0.1334,0,6.54
CC-015369,125985.0,10,5126.91,POS,clean,0.2669,0,61.77
CC-015370,156425.0,19,65.57,POS,clean,0.0514,0,0.79
CC-015371,130929.0,12,63.08,POS,clean,0.0856,0,0.76
CC-015372,56856.0,15,1909.0,POS,clean,0.2163,0,23.0
CC-015373,141661.0,15,45650.0,Ecom,amount_spike,0.3919,0,550.0
CC-015374,38184.0,10,814.23,POS,clean,0.1383,0,9.81
CC-015375,141543.0,15,914.66,POS,clean,0.2591,0,11.02
CC-015376,161252.0,20,2836.11,POS,clean,0.2611,0,34.17
CC-015377,138054.0,14,246.51,POS,clean,0.1013,0,2.97
CC-015378,152063.0,18,13363.0,Ecom,clean,0.393,0,161.0
CC-015379,129736.0,12,6899.79,POS,clean,0.3578,0,83.13
CC-015380,49432.0,13,546.14,POS,clean,0.2383,0,6.58
CC-015381,161302.0,20,73.87,POS,clean,0.0557,0,0.89
CC-015382,135255.0,13,67.23,POS,clean,0.0833,0,0.81
CC-015383,171354.0,23,829.17,ATM,night_burst,0.1636,0,9.99
CC-015384,166233.0,22,2510.75,ATM,night_burst,0.2547,0,30.25
CC-015385,154195.0,18,2485.85,POS,clean,0.2529,0,29.95
CC-015386,149511.0,17,25513.37,Ecom,clean,0.4007,0,307.39
CC-015387,80820.0,22,611.71,ATM,night_burst,0.1193,0,7.37
CC-015388,76555.0,21,2074.17,ATM,clean,0.2181,0,24.99
CC-015389,121046.0,9,2680.9,POS,clean,0.2309,0,32.3
CC-015390,94958.0,2,727.08,ATM,night_burst,0.2246,0,8.76
CC-015391,125215.0,10,2099.9,POS,clean,0.2012,0,25.3
CC-015392,47954.0,13,996.0,POS,clean,0.1556,0,12.0
CC-015393,58017.0,16,742.02,POS,clean,0.1285,0,8.94
CC-015394,43005.0,11,63.91,POS,clean,0.0421,0,0.77
CC-015395,149096.0,17,0.0,POS,geo_mismatch,0.7,1,0.0
CC-015396,30561.0,8,5067.15,ATM,clean,0.3292,0,61.05
CC-015397,33484.0,9,25618.78,Ecom,clean,0.4303,0,308.66
CC-015398,66468.0,18,6855.8,POS,clean,0.3091,0,82.6
CC-015399,154827.0,19,757.79,POS,clean,0.1695,0,9.13
CC-015400,96717.0,2,83.0,ATM,night_burst,0.7,1,1.0
CC-015401,119781.0,9,10956.0,Ecom,clean,0.3254,0,132.0
