order_id,order_date,customer_id,country,city,category,gmv_inr,status,ship_hours,promised_hours,late_flag
76875,2018-01-27 04:23:00,20428,Filipinas,Other,Other,17913.06,Delivered,144,96,1
3471,2015-02-20 15:41:00,9999,Honduras,San Pedro Sula,Cardio Equipment,16598.34,Delivered,48,96,0
69789,2017-10-15 17:50:00,13342,Alemania,Other,Other,37519.32,Delivered,48,24,1
18765,2015-10-01 21:51:00,5222,Francia,Other,Cleats,4979.17,Delivered,48,24,1
73129,2017-12-03 11:59:00,16682,Indonesia,Yakarta,Other,27203.25,Delivered,48,24,1
47212,2016-11-20 04:06:00,4679,Irán,Other,Cleats,14937.51,Delivered,72,48,1
17776,2015-09-17 11:22:00,10907,Italia,Other,Women's Apparel,8300.0,Delivered,48,48,0
40434,2016-08-13 05:28:00,4358,Estados Unidos,Other,Fishing,33198.34,Delivered,120,96,1
34204,2016-05-14 06:50:00,2055,Estados Unidos,Other,Accessories,4148.34,Delivered,120,96,1
34357,2016-05-16 12:26:00,3561,Estados Unidos,Other,Water Sports,16599.17,Delivered,48,24,1
3962,2015-02-27 19:42:00,10122,México,Mexico City,Cleats,24895.85,Delivered,72,96,0
6482,2015-04-05 14:34:00,2229,Brasil,Other,Cleats,24895.85,Delivered,48,24,0
47345,2016-11-22 02:42:00,5009,Irán,Other,Water Sports,16599.17,Delivered,144,96,1
56942,2017-04-11 04:58:00,2375,República Dominicana,Other,Water Sports,16599.17,Delivered,72,48,1
31956,2016-04-11 11:15:00,2950,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,48,96,0
27917,2016-02-12 12:13:00,6813,China,Other,Indoor/Outdoor Games,12445.02,Delivered,72,96,0
11261,2015-06-14 08:52:00,3716,Italia,Other,Men's Footwear,10789.17,Delivered,48,96,0
1418,2015-01-21 16:26:00,7595,Bolivia,Other,Cleats,24895.85,Delivered,96,96,0
55807,2017-03-25 15:19:00,9288,Brasil,Other,Shop By Sport,9957.51,Delivered,72,96,0
20071,2015-10-20 23:24:00,7749,España,Other,Cardio Equipment,24897.51,Delivered,48,96,0
71348,2017-11-07 12:01:00,14901,España,Other,Other,38302.84,Delivered,96,96,0
13709,2015-07-20 02:31:00,3625,Austria,Other,Water Sports,16599.17,Delivered,120,96,1
27460,2016-02-05 20:06:00,11500,Bangladés,Other,Indoor/Outdoor Games,12445.02,Delivered,144,96,1
9583,2015-05-20 21:00:00,2750,Brasil,Other,Cleats,9958.34,Delivered,96,96,0
68025,2017-09-19 23:50:00,363,Italia,Other,Other,24899.17,Delivered,144,96,1
48708,2016-12-12 00:13:00,10908,Hungría,Other,Fishing,33198.34,Delivered,96,96,0
20467,2015-10-26 18:09:00,7252,Australia,Other,Women's Apparel,8300.0,Delivered,72,48,1
41314,2016-08-26 01:47:00,6532,Ghana,Other,Water Sports,16599.17,Delivered,120,48,1
61916,2017-06-22 19:34:00,1133,Italia,Other,Water Sports,16599.17,Delivered,48,96,0
40327,2016-08-11 15:59:00,6759,Estados Unidos,Seattle,Shop By Sport,3319.17,Delivered,72,96,0
47906,2016-11-30 07:15:00,9078,Senegal,Other,Cleats,14937.51,Delivered,48,96,0
13247,2015-07-13 08:39:00,11861,Francia,Other,Camping & Hiking,24898.34,Delivered,72,96,0
700,2015-01-11 04:53:00,2632,Venezuela,Other,Cleats,24895.85,Delivered,144,96,1
62612,2017-07-02 23:25:00,192,Alemania,Other,Fishing,33198.34,Delivered,72,96,0
11434,2015-06-16 21:29:00,2201,Reino Unido,Other,Water Sports,16599.17,Delivered,120,96,1
21552,2015-11-11 14:16:00,1181,China,Other,Cleats,14937.51,Delivered,72,96,0
42724,2016-09-15 15:46:00,12433,Jordania,Other,Indoor/Outdoor Games,8296.68,Delivered,120,96,1
3106,2015-02-15 07:49:00,8592,Nicaragua,Other,Camping & Hiking,24898.34,Delivered,48,24,1
25122,2016-01-02 17:00:00,4517,Corea del Sur,Other,Fishing,33198.34,Delivered,48,24,1
18243,2015-09-24 06:59:00,3324,Italia,Other,Water Sports,16599.17,Delivered,96,96,0
13238,2015-07-13 05:30:00,8911,Austria,Viena,Electronics,13275.85,Delivered,96,96,0
37154,2016-06-26 08:21:00,404,Estados Unidos,Other,Electronics,8630.34,Delivered,48,24,1
5807,2015-03-26 18:06:00,4503,Colombia,Other,Water Sports,16599.17,Delivered,72,96,0
5672,2015-03-24 18:48:00,11552,Panamá,San Miguelito,Men's Footwear,10789.17,Delivered,72,96,0
26119,2016-01-17 06:17:00,10469,Australia,Perth,Other,7304.0,Delivered,120,96,1
33510,2016-05-04 03:41:00,2633,Estados Unidos,Other,Fishing,33198.34,Delivered,144,48,1
21062,2015-11-04 10:36:00,10023,Malasia,Other,Camping & Hiking,24898.34,Delivered,48,24,1
29959,2016-03-13 07:37:00,11882,China,Other,Women's Apparel,12450.0,Delivered,120,96,1
29024,2016-02-28 16:02:00,2669,China,Other,Women's Apparel,4150.0,Delivered,120,96,1
46065,2016-11-03 10:16:00,9190,Ucrania,Other,Other,2074.17,Delivered,144,96,1
49376,2016-12-21 18:15:00,10737,Turquía,Other,Indoor/Outdoor Games,20741.7,Delivered,48,24,1
16966,2015-09-05 15:35:00,1948,Francia,Other,Women's Apparel,12450.0,Delivered,48,48,0
15634,2015-08-17 04:56:00,6894,Países Bajos,Other,Women's Apparel,20750.0,Delivered,120,48,1
25551,2016-01-08 23:18:00,12180,Australia,Other,Men's Footwear,10789.17,Delivered,48,96,0
71127,2017-11-04 06:36:00,14680,Alemania,Other,Other,20989.04,Delivered,72,96,0
16218,2015-08-25 17:32:00,5246,España,Other,Cleats,24895.85,Delivered,96,96,0
66763,2017-09-01 13:42:00,8337,Francia,Other,Water Sports,16599.17,Delivered,96,96,0
52478,2017-02-05 01:01:00,6543,México,Other,Women's Apparel,20750.0,Delivered,96,96,0
16897,2015-09-04 15:25:00,11134,Reino Unido,Other,Shop By Sport,6638.34,Delivered,72,96,0
55916,2017-03-27 05:30:00,3212,República Dominicana,Santo Domingo,Fishing,33198.34,Delivered,48,24,1
29801,2016-03-11 00:16:00,5958,Australia,Melbourne,Indoor/Outdoor Games,20741.7,Delivered,48,24,1
9069,2015-05-13 08:55:00,4351,México,Other,Indoor/Outdoor Games,12445.02,Delivered,0,0,0
76220,2018-01-17 14:54:00,19773,Australia,Other,Other,3299.25,Delivered,144,48,1
59977,2017-05-25 12:15:00,7342,El Salvador,Other,Cardio Equipment,33196.68,Delivered,72,96,0
7730,2015-04-23 19:48:00,10197,México,Other,Women's Apparel,8300.0,Delivered,144,96,1
55233,2017-03-17 06:13:00,6186,México,Other,Fishing,33198.34,Delivered,96,96,0
31531,2016-04-05 06:21:00,731,Estados Unidos,Other,Cleats,4979.17,Delivered,48,96,0
12266,2015-06-29 00:58:00,616,Francia,Other,Cardio Equipment,16598.34,Delivered,48,48,0
42139,2016-09-07 02:49:00,5587,Nigeria,Other,Men's Footwear,10789.17,Delivered,120,96,1
50183,2017-01-02 12:59:00,8582,Polonia,Other,Water Sports,16599.17,Delivered,96,96,0
33972,2016-05-10 21:33:00,11825,Estados Unidos,Other,Cleats,24895.85,Delivered,72,96,0
37796,2016-07-05 17:16:00,9633,Estados Unidos,Other,Cleats,14937.51,Delivered,48,48,0
35691,2016-06-04 23:47:00,3280,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,48,48,0
62429,2017-06-30 07:18:00,4476,Francia,Other,Cleats,24895.85,Delivered,48,24,1
39710,2016-08-02 15:49:00,3037,Estados Unidos,Other,Water Sports,16599.17,Delivered,48,24,1
7193,2015-04-15 23:40:00,10677,México,Other,Women's Apparel,8300.0,Delivered,96,48,1
54879,2017-03-12 02:12:00,11975,México,Mexico City,Accessories,4148.34,Delivered,120,48,1
48524,2016-12-09 07:46:00,783,Tanzania,Other,Indoor/Outdoor Games,16593.36,Delivered,120,48,1
20841,2015-11-01 05:10:00,3856,Myanmar (Birmania),Other,Women's Apparel,16600.0,Delivered,48,96,0
73137,2017-12-03 14:47:00,16690,Indonesia,Other,Other,27203.25,Delivered,72,96,0
76520,2018-01-22 00:00:00,20073,Afganistán,Other,Other,3299.25,Delivered,144,48,1
75760,2018-01-10 21:45:00,19313,Australia,Other,Other,27203.25,Delivered,144,48,1
54301,2017-03-03 15:42:00,5715,México,Other,Women's Apparel,12450.0,Delivered,48,96,0
41069,2016-08-22 11:56:00,9946,Estados Unidos,Philadelphia,Women's Apparel,12450.0,Delivered,120,48,1
37402,2016-06-29 23:14:00,6778,Estados Unidos,Other,Cleats,24895.85,Delivered,72,48,1
64100,2017-07-24 16:44:00,11869,Italia,Other,Indoor/Outdoor Games,16593.36,Delivered,144,48,1
39977,2016-08-06 13:22:00,2768,Estados Unidos,Other,Water Sports,16599.17,Delivered,72,96,0
64671,2017-08-02 00:46:00,11027,Alemania,Other,Camping & Hiking,24898.34,Delivered,48,48,0
11967,2015-06-24 16:13:00,11924,Reino Unido,Other,Water Sports,16599.17,Delivered,72,48,1
37295,2016-06-28 09:44:00,10114,Estados Unidos,Other,Indoor/Outdoor Games,8296.68,Delivered,144,96,1
67753,2017-09-16 00:32:00,1566,Países Bajos,Other,Indoor/Outdoor Games,8296.68,Delivered,96,48,1
60255,2017-05-29 13:39:00,1242,México,León,Men's Footwear,10789.17,Delivered,144,96,1
31495,2016-04-04 17:45:00,9593,Estados Unidos,Philadelphia,Men's Footwear,10789.17,Delivered,144,48,1
33503,2016-05-04 01:14:00,12004,Estados Unidos,Other,Cleats,19916.68,Delivered,96,96,0
48608,2016-12-10 13:11:00,4398,Benín,Other,Women's Apparel,20750.0,Delivered,96,96,0
11504,2015-06-17 22:00:00,2799,Reino Unido,Other,Indoor/Outdoor Games,8296.68,Delivered,120,48,1
51012,2017-01-14 15:25:00,6675,Gabón,Other,Cardio Equipment,7470.0,Delivered,72,48,1
32661,2016-04-21 18:15:00,6773,Estados Unidos,Other,Fishing,33198.34,Delivered,48,96,0
37382,2016-06-29 16:13:00,2573,Estados Unidos,Houston,Women's Apparel,4150.0,Delivered,72,96,0
29694,2016-03-09 10:46:00,6752,Australia,Melbourne,Men's Footwear,10789.17,Delivered,120,96,1
17352,2015-09-11 06:49:00,10299,España,Other,Camping & Hiking,24898.34,Delivered,72,96,0
41146,2016-08-23 14:55:00,12061,Estados Unidos,Other,Shop By Sport,9957.51,Delivered,48,96,0
48484,2016-12-08 17:45:00,3453,Rusia,Other,Fishing,33198.34,Delivered,120,48,1
35779,2016-06-06 06:37:00,11071,Estados Unidos,Los Angeles,Fishing,33198.34,Delivered,120,96,1
11723,2015-06-21 02:44:00,2801,Francia,Other,Men's Footwear,10789.17,Delivered,96,96,0
65637,2017-08-16 03:12:00,3075,Italia,Other,Other,16598.34,Delivered,72,96,0
53722,2017-02-23 04:51:00,5783,El Salvador,Other,Men's Footwear,10789.17,Delivered,0,0,0
18514,2015-09-28 05:55:00,10871,Alemania,Hamburgo,Men's Footwear,10789.17,Delivered,120,96,1
40465,2016-08-13 16:20:00,4976,Estados Unidos,Other,Other,6222.51,Delivered,144,48,1
39175,2016-07-25 20:23:00,10601,Estados Unidos,Other,Indoor/Outdoor Games,8296.68,Delivered,144,96,1
1980,2015-01-29 21:19:00,5579,México,Other,Indoor/Outdoor Games,12445.02,Delivered,144,48,1
24019,2015-12-17 14:34:00,190,Indonesia,Yakarta,Shop By Sport,6638.34,Delivered,48,24,1
50203,2017-01-02 19:59:00,6913,Jordania,Other,Golf Balls,3318.34,Delivered,96,96,0
39270,2016-07-27 05:40:00,2663,Estados Unidos,Philadelphia,Indoor/Outdoor Games,16593.36,Delivered,144,96,1
62670,2017-07-03 19:44:00,10681,Irlanda,Other,Cleats,4979.17,Delivered,144,96,1
2102,2015-01-31 16:04:00,3087,Brasil,São Paulo,Women's Apparel,12450.0,Delivered,72,96,0
38498,2016-07-15 23:12:00,10727,Estados Unidos,Other,Cleats,19916.68,Delivered,96,96,0
62056,2017-06-24 20:37:00,10936,Países Bajos,Other,Cleats,14937.51,Delivered,48,96,0
58515,2017-05-04 04:03:00,5007,Panamá,Panama City,Men's Footwear,10789.17,Delivered,48,24,1
38979,2016-07-22 23:43:00,8294,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,120,96,1
12646,2015-07-04 14:06:00,3917,Francia,Other,Water Sports,16599.17,Delivered,48,24,1
53030,2017-02-13 02:25:00,11932,Cuba,Other,Accessories,4148.34,Delivered,144,96,1
3629,2015-02-22 23:03:00,8961,República Dominicana,Other,Cleats,9958.34,Delivered,120,96,1
67664,2017-09-14 17:21:00,8519,Reino Unido,London,Camping & Hiking,24898.34,Delivered,120,96,1
4862,2015-03-12 23:01:00,1436,Argentina,Buenos Aires,Water Sports,16599.17,Delivered,48,24,1
70897,2017-10-31 22:01:00,14450,Italia,Other,Other,20989.04,Delivered,72,48,1
42713,2016-09-15 11:54:00,1857,Irak,Other,Cardio Equipment,16598.34,Delivered,96,96,0
59961,2017-05-25 06:39:00,523,Nicaragua,Managua,Cardio Equipment,33196.68,Delivered,48,24,1
44820,2016-10-16 06:05:00,2291,Irán,Other,Shop By Sport,3319.17,Delivered,48,24,1
36343,2016-06-14 12:13:00,2560,Estados Unidos,Los Angeles,Cardio Equipment,41495.85,Delivered,96,96,0
72412,2017-11-23 00:47:00,15965,Australia,Other,Other,17500.55,Delivered,72,96,0
45273,2016-10-22 20:47:00,7431,Ucrania,Other,Shop By Sport,16595.85,Delivered,48,24,1
28247,2016-02-17 07:49:00,10083,Vietnam,Other,Cardio Equipment,33196.68,Delivered,72,96,0
49236,2016-12-19 17:12:00,12311,Costa de Marfil,Other,Shop By Sport,13276.68,Delivered,48,96,0
60884,2017-06-07 18:01:00,10477,Brasil,Other,Camping & Hiking,24898.34,Delivered,48,24,1
6568,2015-04-06 20:42:00,9866,Honduras,Other,Fishing,33198.34,Delivered,96,48,1
27856,2016-02-11 14:50:00,9177,Filipinas,Other,Cleats,24895.85,Delivered,48,96,0
42479,2016-09-12 01:56:00,5265,Irán,Other,Shop By Sport,3319.17,Delivered,120,96,1
49786,2016-12-27 17:54:00,7123,Egipto,Other,Indoor/Outdoor Games,20741.7,Delivered,48,24,1
352,2015-01-06 02:58:00,1977,Venezuela,Other,Shop By Sport,3319.17,Delivered,72,96,0
51911,2017-01-27 18:23:00,11339,Guatemala,Villa Nueva,Water Sports,16599.17,Delivered,48,48,0
58027,2017-04-27 01:05:00,4539,Guatemala,Villa Nueva,Water Sports,16599.17,Delivered,72,96,0
49975,2016-12-30 12:07:00,8701,Marruecos,Other,Cardio Equipment,8299.17,Delivered,144,96,1
31019,2016-03-28 18:59:00,1397,Nueva Zelanda,Other,Women's Apparel,20750.0,Delivered,120,48,1
40734,2016-08-17 14:35:00,7937,Estados Unidos,Other,Water Sports,16599.17,Delivered,48,24,1
48348,2016-12-06 18:06:00,6138,Bosnia y Herzegovina,Other,Cardio Equipment,16598.34,Delivered,96,48,0
2917,2015-02-12 13:36:00,7898,Cuba,Other,Indoor/Outdoor Games,8296.68,Delivered,72,48,1
38419,2016-07-14 19:32:00,10133,Estados Unidos,Seattle,Cleats,24895.85,Delivered,48,24,1
56866,2017-04-10 02:20:00,2131,Haití,Other,Men's Footwear,10789.17,Delivered,0,0,0
37603,2016-07-02 21:39:00,1544,Estados Unidos,Other,Cleats,9958.34,Delivered,96,96,0
60579,2017-06-03 07:10:00,3851,República Dominicana,Other,Other,37345.85,Delivered,120,96,1
52845,2017-02-10 09:36:00,3756,El Salvador,San Salvador,Camping & Hiking,24898.34,Delivered,144,96,1
48826,2016-12-13 17:34:00,7833,Arabia Saudí,Other,Electronics,2655.17,Delivered,48,48,0
59548,2017-05-19 05:57:00,8839,Guatemala,Mixco,Women's Apparel,16600.0,Delivered,96,48,1
42836,2016-09-17 07:00:00,11001,Turquía,Estambul,Men's Footwear,10789.17,Delivered,48,48,0
23872,2015-12-15 11:04:00,5146,India,Other,Women's Apparel,8300.0,Delivered,72,96,0
59954,2017-05-25 04:12:00,9470,Barbados,Other,Cleats,14937.51,Delivered,0,0,0
11814,2015-06-22 10:37:00,50,Alemania,Other,Cardio Equipment,8299.17,Delivered,120,96,1
68602,2017-09-28 09:59:00,10412,Francia,Other,Indoor/Outdoor Games,12445.02,Delivered,72,48,1
1273,2015-01-19 13:38:00,3322,Cuba,Other,Water Sports,16599.17,Delivered,96,96,0
44828,2016-10-16 08:53:00,2044,Bulgaria,Other,Electronics,7966.34,Delivered,96,96,0
8797,2015-05-09 09:37:00,1554,México,Other,Shop By Sport,3319.17,Delivered,72,48,1
62436,2017-06-30 09:45:00,5913,Italia,Other,Cleats,4979.17,Delivered,48,96,0
38445,2016-07-15 04:38:00,578,Estados Unidos,Other,Other,14520.85,Delivered,144,96,1
15394,2015-08-13 16:51:00,438,Francia,Other,Cleats,14937.51,Delivered,120,48,1
23576,2015-12-11 03:22:00,317,India,Other,Fishing,33198.34,Delivered,48,96,0
9563,2015-05-20 13:59:00,245,México,Other,Camping & Hiking,24898.34,Delivered,96,48,1
17716,2015-09-16 14:21:00,5872,Francia,Other,Indoor/Outdoor Games,8296.68,Delivered,48,24,1
65331,2017-08-11 16:00:00,7328,Reino Unido,Other,Shop By Sport,13276.68,Delivered,48,96,0
40585,2016-08-15 10:22:00,9223,Estados Unidos,Philadelphia,Fishing,33198.34,Delivered,144,96,1
30801,2016-03-25 14:36:00,5667,Nueva Zelanda,Other,Men's Footwear,10789.17,Delivered,48,96,0
7275,2015-04-17 04:24:00,647,Perú,Other,Men's Footwear,10789.17,Delivered,144,96,1
37531,2016-07-01 20:25:00,6126,Estados Unidos,Seattle,Men's Footwear,10789.17,Delivered,48,96,0
46062,2016-11-03 09:13:00,12288,Argelia,Other,Men's Footwear,10789.17,Delivered,72,96,0
46470,2016-11-09 08:09:00,4496,Yemen,Other,Cleats,19916.68,Delivered,144,96,1
13052,2015-07-10 12:20:00,6150,Reino Unido,London,Cleats,24895.85,Delivered,72,48,1
9942,2015-05-26 02:46:00,7728,Panamá,San Miguelito,Cleats,9958.34,Delivered,72,96,0
56835,2017-04-09 15:28:00,3945,Cuba,Santiago de Cuba,Men's Footwear,10789.17,Delivered,144,96,1
25522,2016-01-08 13:08:00,3676,Tailandia,Bangkok,Men's Footwear,10789.17,Delivered,72,48,1
17639,2015-09-15 11:22:00,5540,Alemania,Other,Water Sports,16599.17,Delivered,0,0,0
29667,2016-03-09 01:19:00,5001,Tailandia,Bangkok,Cleats,14937.51,Delivered,72,48,1
69901,2017-10-17 09:05:00,13454,Reino Unido,Other,Other,37519.32,Delivered,48,96,0
11708,2015-06-20 21:29:00,11529,Francia,Other,Men's Footwear,10789.17,Delivered,48,24,1
21930,2015-11-17 02:42:00,1873,India,Other,Men's Footwear,10789.17,Delivered,144,48,1
59583,2017-05-19 18:13:00,847,Cuba,Other,Indoor/Outdoor Games,8296.68,Delivered,48,24,1
20235,2015-10-23 08:52:00,6734,Austria,Viena,Women's Apparel,4150.0,Delivered,144,48,1
61584,2017-06-17 23:16:00,720,Brasil,Other,Other,16598.34,Delivered,120,96,1
513,2015-01-08 11:22:00,10479,Cuba,Other,Cleats,9958.34,Delivered,96,96,0
10206,2015-05-29 23:15:00,4278,Brasil,Other,Women's Apparel,8300.0,Delivered,48,96,0
67895,2017-09-18 02:17:00,6978,Francia,Other,Indoor/Outdoor Games,20741.7,Delivered,144,96,1
70380,2017-10-24 08:53:00,13933,Alemania,Other,Other,29639.3,Delivered,144,96,1
37194,2016-06-26 22:21:00,2133,Estados Unidos,Other,Indoor/Outdoor Games,8296.68,Delivered,120,96,1
7439,2015-04-19 13:51:00,9515,Brasil,Other,Water Sports,16599.17,Delivered,120,96,1
36531,2016-06-17 06:05:00,9544,Estados Unidos,San Francisco,Fishing,33198.34,Delivered,48,48,0
29747,2016-03-10 05:20:00,7670,India,Other,Other,3734.17,Delivered,48,24,1
12736,2015-07-05 21:38:00,3808,Francia,Paris,Cardio Equipment,24897.51,Delivered,48,48,0
21656,2015-11-13 02:42:00,10178,Filipinas,Manila,Indoor/Outdoor Games,16593.36,Delivered,48,96,0
47212,2016-11-20 04:06:00,4679,Irán,Other,Fishing,33198.34,Delivered,72,48,1
51402,2017-01-20 08:03:00,6342,Guatemala,Other,Cleats,9958.34,Delivered,48,24,1
10871,2015-06-08 16:14:00,7886,Francia,Other,Electronics,2655.17,Delivered,48,96,0
770,2015-01-12 05:24:00,12146,Guatemala,Other,Camping & Hiking,24898.34,Delivered,144,96,1
57265,2017-04-15 22:07:00,3582,México,Other,Cardio Equipment,24897.51,Delivered,144,48,1
60995,2017-06-09 08:54:00,1724,Honduras,Tegucigalpa,Fishing,33198.34,Delivered,144,96,1
42143,2016-09-07 04:13:00,4879,Mozambique,Other,Other,10370.85,Delivered,96,96,0
24475,2015-12-24 06:19:00,10260,Indonesia,Other,Indoor/Outdoor Games,20741.7,Delivered,144,96,1
61141,2017-06-11 12:03:00,5129,México,Juárez,Water Sports,16599.17,Delivered,48,96,0
23202,2015-12-05 16:20:00,419,Indonesia,Other,Camping & Hiking,24898.34,Delivered,72,96,0
53843,2017-02-24 23:15:00,10765,El Salvador,Soyapango,Cleats,19916.68,Delivered,48,24,1
18000,2015-09-20 17:51:00,7114,Francia,Other,Cleats,4979.17,Delivered,48,24,1
64058,2017-07-24 02:01:00,332,Reino Unido,Other,Other,20749.17,Delivered,96,96,0
29100,2016-02-29 18:40:00,5296,Indonesia,Other,Camping & Hiking,24898.34,Delivered,144,96,1
32742,2016-04-22 22:37:00,3744,Estados Unidos,Chicago,Fishing,33198.34,Delivered,72,96,0
26953,2016-01-29 10:29:00,10875,Australia,Other,Fishing,33198.34,Delivered,96,48,1
19311,2015-10-09 21:09:00,6257,Reino Unido,Other,Water Sports,16599.17,Delivered,48,96,0
64368,2017-07-28 14:37:00,6459,Alemania,Other,Indoor/Outdoor Games,12445.02,Delivered,96,96,0
3970,2015-02-27 22:31:00,294,México,Other,Men's Footwear,10789.17,Delivered,48,24,0
52009,2017-01-29 04:43:00,9511,Nicaragua,Managua,Cleats,4979.17,Delivered,120,48,1
11061,2015-06-11 10:48:00,698,Francia,Other,Cardio Equipment,33196.68,Delivered,48,96,0
54831,2017-03-11 09:23:00,1959,Brasil,Other,Cardio Equipment,41495.85,Delivered,48,24,1
39337,2016-07-28 05:09:00,10995,Estados Unidos,Seattle,Men's Footwear,10789.17,Delivered,72,96,0
10493,2015-06-03 03:48:00,7578,Reino Unido,Other,Cleats,4979.17,Delivered,96,96,0
47399,2016-11-22 21:37:00,6095,Turquía,Other,Cleats,9958.34,Delivered,120,96,1
33997,2016-05-11 06:18:00,10612,Estados Unidos,Other,Indoor/Outdoor Games,20741.7,Delivered,0,0,0
59684,2017-05-21 05:36:00,8332,Brasil,Other,Water Sports,16599.17,Delivered,120,96,1
62848,2017-07-06 10:06:00,12037,Noruega,Other,Fishing,33198.34,Delivered,96,96,0
9291,2015-05-16 14:42:00,4342,República Dominicana,Other,Women's Apparel,12450.0,Delivered,48,96,0
27163,2016-02-01 12:03:00,6202,India,Other,Shop By Sport,3319.17,Delivered,48,24,1
51540,2017-01-22 08:24:00,7190,El Salvador,Other,Women's Apparel,8300.0,Delivered,144,96,1
4052,2015-03-01 03:14:00,4425,Brasil,Other,Indoor/Outdoor Games,12445.02,Delivered,72,96,0
46251,2016-11-06 03:26:00,767,Egipto,Other,Fishing,33198.34,Delivered,48,96,0
17990,2015-09-20 14:20:00,6698,Francia,Other,Other,4980.0,Delivered,144,96,1
73781,2017-12-13 00:25:00,17334,Australia,Other,Other,17913.06,Delivered,48,48,0
8998,2015-05-12 08:02:00,7548,Cuba,Other,Shop By Sport,6638.34,Delivered,96,96,0
58618,2017-05-05 16:08:00,422,México,Other,Cardio Equipment,8299.17,Delivered,96,96,0
30793,2016-03-25 11:48:00,7353,Australia,Other,Cardio Equipment,41495.85,Delivered,96,48,1
76883,2018-01-27 07:11:00,20436,Malasia,Other,Other,17913.06,Delivered,96,96,0
54073,2017-02-28 07:49:00,1938,Brasil,Other,Cleats,9958.34,Delivered,96,96,0
71286,2017-11-06 14:18:00,14839,Reino Unido,Other,Other,38302.84,Delivered,48,48,0
32452,2016-04-18 17:01:00,11338,Estados Unidos,Other,Fishing,33198.34,Delivered,48,24,1
26740,2016-01-26 07:51:00,3422,Australia,Other,Cardio Equipment,16598.34,Delivered,0,0,0
18130,2015-09-22 15:23:00,5221,Italia,Other,Camping & Hiking,24898.34,Delivered,144,96,1
53951,2017-02-26 13:05:00,2704,Nicaragua,Other,Women's Apparel,12450.0,Delivered,48,24,1
34269,2016-05-15 05:36:00,1948,Estados Unidos,Other,Cleats,14937.51,Delivered,120,48,1
38087,2016-07-09 23:13:00,11405,Estados Unidos,Other,Camping & Hiking,24898.34,Delivered,48,24,1
40022,2016-08-07 05:08:00,685,Estados Unidos,Seattle,Water Sports,16599.17,Delivered,72,96,0
43980,2016-10-03 23:48:00,1723,Turquía,Other,Women's Apparel,4150.0,Delivered,144,96,1
19814,2015-10-17 05:22:00,114,España,Other,Water Sports,16599.17,Delivered,120,48,1
48621,2016-12-10 17:45:00,10190,Tanzania,Other,Women's Apparel,8300.0,Delivered,48,96,0
5080,2015-03-16 03:24:00,1298,Brasil,Other,Women's Apparel,16600.0,Delivered,144,96,1
328,2015-01-05 18:33:00,1149,Guatemala,Other,Water Sports,16599.17,Delivered,96,96,0
40056,2016-08-07 17:03:00,7988,Estados Unidos,Other,Cleats,19916.68,Delivered,48,24,1
67784,2017-09-16 11:24:00,9359,Reino Unido,Other,Women's Apparel,20750.0,Delivered,120,96,1
63677,2017-07-18 12:32:00,5606,Alemania,Other,Fishing,33198.34,Delivered,72,96,0
74567,2017-12-24 11:47:00,18120,China,Other,Other,124500.0,Delivered,72,96,0
50705,2017-01-10 03:52:00,8612,Nigeria,Lagos,Indoor/Outdoor Games,12445.02,Delivered,144,96,1
67521,2017-09-12 15:15:00,8883,Francia,Other,Fishing,33198.34,Delivered,48,96,0
58073,2017-04-27 17:12:00,1646,Honduras,Tegucigalpa,Men's Footwear,10789.17,Delivered,96,48,1
32075,2016-04-13 04:57:00,2830,Estados Unidos,San Francisco,Camping & Hiking,24898.34,Delivered,144,96,1
41077,2016-08-22 14:45:00,2212,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,72,96,0
57106,2017-04-13 14:25:00,8917,Brasil,Other,Women's Apparel,20750.0,Delivered,48,96,0
10961,2015-06-09 23:46:00,6320,Portugal,Other,Fishing,33198.34,Delivered,48,48,0
10964,2015-06-10 00:49:00,4699,Países Bajos,Other,Fishing,33198.34,Delivered,120,96,1
37818,2016-07-06 00:58:00,1385,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,96,96,0
5424,2015-03-21 03:55:00,11574,México,Other,Cardio Equipment,8299.17,Delivered,120,96,1
42419,2016-09-11 04:54:00,1922,Egipto,Other,Men's Footwear,10789.17,Delivered,120,96,1
46717,2016-11-12 22:41:00,236,Arabia Saudí,Other,Men's Footwear,10789.17,Delivered,72,96,0
30447,2016-03-20 10:35:00,6106,Nueva Zelanda,Other,Camping & Hiking,24898.34,Delivered,72,96,0
65867,2017-08-19 11:47:00,12067,Alemania,Other,Camping & Hiking,24898.34,Delivered,72,96,0
38578,2016-07-17 03:14:00,7460,Estados Unidos,Other,Shop By Sport,16595.85,Delivered,96,96,0
33027,2016-04-27 02:28:00,12030,Estados Unidos,Other,Other,1327.17,Delivered,0,0,0
13062,2015-07-10 15:51:00,2605,Francia,Other,Men's Footwear,10789.17,Delivered,48,24,1
59769,2017-05-22 11:23:00,2445,Brasil,São Paulo,Cardio Equipment,33196.68,Delivered,48,24,1
36832,2016-06-21 15:32:00,2401,Estados Unidos,Other,Fishing,33198.34,Delivered,72,96,0
