session_id,channel,viewed,added,checkout,paid,abandon_reason
S-027827,Web,1,1,0,0,changed_mind
S-027828,Web,1,0,0,0,
S-027829,Web,1,1,0,0,changed_mind
S-027830,Web,1,1,1,0,checkout_friction
S-027831,Web,1,1,0,0,shipping_cost
S-027832,App,1,1,1,0,checkout_friction
S-027833,Web,1,1,0,0,changed_mind
S-027834,Web,1,1,1,0,changed_mind
S-027835,Web,1,1,1,0,payment_fail
S-027836,Web,1,1,1,0,payment_fail
S-027837,Web,1,0,0,0,
S-027838,App,1,1,0,0,shipping_cost
S-027839,Store,1,0,0,0,
S-027840,Web,1,1,0,0,payment_fail
S-027841,Web,1,1,0,0,payment_fail
S-027842,App,1,1,1,0,changed_mind
S-027843,App,1,1,1,0,stock_out
S-027844,Web,1,0,0,0,
S-027845,Web,1,0,0,0,
S-027846,Store,1,1,1,0,payment_fail
S-027847,Web,1,1,1,0,stock_out
S-027848,App,1,0,0,0,
S-027849,Web,1,1,1,0,checkout_friction
S-027850,Store,1,0,0,0,
S-027851,App,1,1,1,0,stock_out
S-027852,App,1,1,1,0,stock_out
S-027853,Web,1,1,1,0,stock_out
S-027854,Store,1,1,1,0,payment_fail
S-027855,Web,1,1,1,0,shipping_cost
S-027856,Web,1,1,0,0,checkout_friction
S-027857,Store,1,1,0,0,changed_mind
S-027858,App,1,1,1,0,stock_out
S-027859,App,1,1,1,0,checkout_friction
S-027860,Web,1,1,1,0,payment_fail
S-027861,Web,1,0,0,0,
S-027862,Store,1,1,1,0,shipping_cost
S-027863,Web,1,1,1,0,changed_mind
S-027864,App,1,1,1,0,payment_fail
S-027865,Store,1,1,0,0,changed_mind
S-027866,Web,1,1,0,0,stock_out
S-027867,App,1,0,0,0,
S-027868,Web,1,1,0,0,changed_mind
S-027869,Store,1,1,0,0,shipping_cost
S-027870,Web,1,0,0,0,
S-027871,Web,1,0,0,0,
S-027872,Web,1,1,0,0,stock_out
S-027873,Web,1,1,1,0,payment_fail
S-027874,Web,1,1,1,0,checkout_friction
S-027875,Web,1,1,1,0,payment_fail
S-027876,App,1,0,0,0,
S-027877,Store,1,1,1,0,checkout_friction
S-027878,Web,1,1,1,0,shipping_cost
S-027879,Web,1,1,0,0,shipping_cost
S-027880,Web,1,1,1,0,changed_mind
S-027881,App,1,0,0,0,
S-027882,App,1,1,0,0,payment_fail
S-027883,App,1,1,0,0,shipping_cost
S-027884,App,1,1,0,0,stock_out
S-027885,Web,1,1,1,0,stock_out
S-027886,App,1,1,1,0,payment_fail
S-027887,App,1,1,0,0,changed_mind
S-027888,Web,1,0,0,0,
S-027889,App,1,1,1,0,checkout_friction
S-027890,Web,1,0,0,0,
S-027891,App,1,1,0,0,stock_out
S-027892,Store,1,0,0,0,
S-027893,Web,1,0,0,0,
S-027894,Web,1,1,1,0,shipping_cost
S-027895,Web,1,1,1,0,payment_fail
S-027896,Web,1,1,1,0,checkout_friction
S-027897,Web,1,1,0,0,shipping_cost
S-027898,Web,1,1,1,0,shipping_cost
S-027899,Web,1,1,1,0,stock_out
S-027900,Store,1,1,1,0,payment_fail
S-027901,Web,1,1,0,0,stock_out
S-027902,App,1,1,0,0,payment_fail
S-027903,Web,1,1,1,0,stock_out
S-027904,App,1,0,0,0,
S-027905,Web,1,0,0,0,
S-027906,App,1,1,1,0,checkout_friction
S-027907,App,1,1,1,0,checkout_friction
S-027908,App,1,0,0,0,
S-027909,App,1,1,1,0,checkout_friction
S-027910,Store,1,1,0,0,checkout_friction
S-027911,Web,1,0,0,0,
S-027912,App,1,1,1,0,payment_fail
S-027913,App,1,0,0,0,
S-027914,Web,1,1,1,0,checkout_friction
S-027915,Web,1,1,0,0,checkout_friction
S-027916,Web,1,1,1,0,changed_mind
S-027917,Web,1,1,0,0,shipping_cost
S-027918,Web,1,1,1,0,payment_fail
S-027919,Web,1,1,0,0,changed_mind
S-027920,App,1,1,0,0,stock_out
S-027921,App,1,1,0,0,shipping_cost
S-027922,Web,1,0,0,0,
S-027923,App,1,1,1,0,shipping_cost
S-027924,App,1,1,1,0,changed_mind
S-027925,Web,1,1,1,0,payment_fail
S-027926,Web,1,1,1,0,checkout_friction
S-027927,App,1,1,0,0,shipping_cost
S-027928,Web,1,1,1,0,payment_fail
S-027929,App,1,0,0,0,
S-027930,Web,1,1,0,0,payment_fail
S-027931,App,1,0,0,0,
S-027932,Store,1,1,1,0,checkout_friction
S-027933,Web,1,0,0,0,
S-027934,Web,1,1,0,0,checkout_friction
S-027935,Store,1,1,0,0,payment_fail
S-027936,Web,1,1,1,0,payment_fail
S-027937,Store,1,1,0,0,shipping_cost
S-027938,Web,1,1,0,0,payment_fail
S-027939,Web,1,1,0,0,stock_out
S-027940,App,1,1,0,0,payment_fail
S-027941,Web,1,1,1,0,changed_mind
S-027942,Web,1,1,1,0,shipping_cost
S-027943,App,1,1,0,0,shipping_cost
S-027944,Web,1,1,1,0,shipping_cost
S-027945,Web,1,1,0,0,payment_fail
S-027946,Store,1,1,1,0,payment_fail
S-027947,Web,1,0,0,0,
S-027948,Store,1,0,0,0,
S-027949,Web,1,1,1,0,payment_fail
S-027950,Web,1,1,1,0,payment_fail
S-027951,App,1,1,1,0,checkout_friction
S-027952,App,1,1,1,0,payment_fail
S-027953,App,1,0,0,0,
S-027954,Web,1,0,0,0,
S-027955,Web,1,1,1,0,shipping_cost
S-027956,App,1,0,0,0,
S-027957,App,1,1,0,0,payment_fail
S-027958,Web,1,1,1,0,stock_out
S-027959,Web,1,0,0,0,
S-027960,Web,1,0,0,0,
S-027961,Web,1,1,0,0,checkout_friction
S-027962,App,1,0,0,0,
S-027963,Web,1,1,1,0,stock_out
S-027964,App,1,0,0,0,
S-027965,Web,1,1,1,0,changed_mind
S-027966,App,1,0,0,0,
S-027967,Web,1,0,0,0,
S-027968,Web,1,0,0,0,
S-027969,Web,1,1,1,0,stock_out
S-027970,Web,1,1,1,0,shipping_cost
S-027971,Web,1,1,1,0,checkout_friction
S-027972,App,1,1,0,0,stock_out
S-027973,Web,1,1,1,0,payment_fail
S-027974,Web,1,1,0,0,shipping_cost
S-027975,Web,1,1,1,0,payment_fail
S-027976,Web,1,0,0,0,
S-027977,Web,1,1,0,0,payment_fail
S-027978,Web,1,1,0,0,stock_out
S-027979,App,1,0,0,0,
S-027980,Web,1,0,0,0,
S-027981,Web,1,1,1,0,payment_fail
S-027982,Store,1,1,0,0,stock_out
S-027983,App,1,1,1,0,checkout_friction
S-027984,App,1,1,0,0,shipping_cost
S-027985,Web,1,1,1,0,shipping_cost
S-027986,Web,1,1,1,0,changed_mind
S-027987,Web,1,1,0,0,stock_out
S-027988,Web,1,1,0,0,payment_fail
S-027989,App,1,0,0,0,
S-027990,Web,1,1,1,0,payment_fail
S-027991,Web,1,1,1,0,changed_mind
S-027992,Web,1,1,1,0,checkout_friction
S-027993,Web,1,1,1,0,shipping_cost
S-027994,Web,1,1,0,0,shipping_cost
S-027995,Web,1,1,0,0,checkout_friction
S-027996,App,1,0,0,0,
S-027997,Web,1,0,0,0,
S-027998,Web,1,1,1,0,payment_fail
S-027999,Web,1,1,1,0,payment_fail
S-028000,Web,1,1,1,0,changed_mind
S-028001,App,1,1,1,0,payment_fail
S-028002,App,1,0,0,0,
S-028003,Web,1,1,1,0,payment_fail
S-028004,Web,1,1,1,0,changed_mind
S-028005,Web,1,1,0,0,changed_mind
S-028006,Web,1,1,1,0,changed_mind
S-028007,Web,1,1,1,0,shipping_cost
S-028008,Store,1,1,0,0,changed_mind
S-028009,Store,1,1,1,0,changed_mind
S-028010,App,1,0,0,0,
S-028011,Web,1,1,0,0,stock_out
S-028012,Web,1,1,1,0,stock_out
S-028013,Web,1,1,1,0,changed_mind
S-028014,Web,1,1,1,0,checkout_friction
S-028015,Store,1,0,0,0,
S-028016,App,1,1,0,0,stock_out
S-028017,App,1,1,1,0,payment_fail
S-028018,Web,1,1,0,0,checkout_friction
S-028019,Web,1,0,0,0,
S-028020,Web,1,0,0,0,
S-028021,Web,1,1,0,0,checkout_friction
S-028022,Web,1,1,1,0,shipping_cost
S-028023,App,1,1,1,0,payment_fail
S-028024,App,1,0,0,0,
S-028025,Web,1,1,1,0,changed_mind
S-028026,Web,1,1,1,0,shipping_cost
S-028027,App,1,0,0,0,
S-028028,Store,1,1,1,0,stock_out
S-028029,Web,1,1,0,0,changed_mind
S-028030,Store,1,1,0,0,payment_fail
S-028031,Web,1,1,1,0,payment_fail
S-028032,Web,1,1,1,0,checkout_friction
S-028033,App,1,0,0,0,
S-028034,App,1,0,0,0,
S-028035,App,1,1,0,0,payment_fail
S-028036,Web,1,1,0,0,stock_out
S-028037,Web,1,1,1,0,shipping_cost
S-028038,App,1,0,0,0,
S-028039,Web,1,1,1,0,shipping_cost
S-028040,Web,1,1,0,0,changed_mind
S-028041,App,1,1,1,0,payment_fail
S-028042,App,1,0,0,0,
S-028043,Web,1,1,1,0,changed_mind
S-028044,App,1,1,1,0,changed_mind
S-028045,App,1,1,0,0,payment_fail
S-028046,App,1,1,1,0,shipping_cost
S-028047,App,1,0,0,0,
S-028048,Web,1,1,1,0,stock_out
S-028049,Web,1,1,1,0,stock_out
S-028050,App,1,1,1,0,changed_mind
S-028051,Web,1,0,0,0,
S-028052,App,1,1,1,0,stock_out
S-028053,App,1,0,0,0,
S-028054,Web,1,0,0,0,
S-028055,App,1,1,1,0,payment_fail
S-028056,App,1,0,0,0,
S-028057,Web,1,1,0,0,payment_fail
S-028058,Store,1,0,0,0,
S-028059,App,1,1,0,0,changed_mind
S-028060,App,1,1,1,0,changed_mind
S-028061,Web,1,1,0,0,stock_out
S-028062,Web,1,1,0,0,payment_fail
S-028063,Web,1,1,1,0,changed_mind
S-028064,App,1,1,0,0,changed_mind
S-028065,App,1,0,0,0,
S-028066,App,1,1,0,0,payment_fail
S-028067,Web,1,0,0,0,
S-028068,Web,1,1,1,0,changed_mind
S-028069,App,1,1,0,0,changed_mind
S-028070,App,1,0,0,0,
S-028071,Web,1,0,0,0,
S-028072,Web,1,1,0,0,payment_fail
S-028073,App,1,1,1,0,shipping_cost
S-028074,Web,1,0,0,0,
S-028075,App,1,1,1,0,payment_fail
S-028076,Web,1,1,1,0,checkout_friction
S-028077,App,1,1,0,0,payment_fail
S-028078,Web,1,1,0,0,payment_fail
S-028079,App,1,0,0,0,
S-028080,Web,1,1,1,0,payment_fail
S-028081,Web,1,1,0,0,payment_fail
S-028082,Web,1,0,0,0,
S-028083,App,1,1,1,0,payment_fail
S-028084,Web,1,0,0,0,
S-028085,Web,1,0,0,0,
S-028086,Web,1,1,1,0,changed_mind
S-028087,Web,1,1,0,0,payment_fail
S-028088,App,1,1,1,0,shipping_cost
S-028089,App,1,1,0,0,payment_fail
S-028090,Web,1,1,0,0,shipping_cost
S-028091,Web,1,1,0,0,payment_fail
S-028092,Web,1,1,0,0,changed_mind
S-028093,Web,1,0,0,0,
S-028094,Web,1,1,0,0,changed_mind
S-028095,Web,1,0,0,0,
S-028096,Web,1,1,1,0,stock_out
S-028097,Web,1,0,0,0,
S-028098,Web,1,0,0,0,
S-028099,Store,1,0,0,0,
S-028100,App,1,1,1,0,payment_fail
S-028101,Web,1,1,0,0,checkout_friction
S-028102,Web,1,1,0,0,changed_mind
S-028103,App,1,1,1,0,payment_fail
S-028104,Web,1,1,1,0,shipping_cost
S-028105,Web,1,1,1,0,stock_out
S-028106,Store,1,0,0,0,
S-028107,Web,1,1,1,0,shipping_cost
S-028108,App,1,0,0,0,
S-028109,Web,1,1,1,0,shipping_cost
S-028110,Web,1,0,0,0,
S-028111,Web,1,0,0,0,
S-028112,App,1,1,0,0,changed_mind
S-028113,App,1,1,0,0,payment_fail
S-028114,App,1,1,1,0,checkout_friction
S-028115,Web,1,0,0,0,
S-028116,Web,1,1,1,0,payment_fail
S-028117,Web,1,1,1,0,payment_fail
S-028118,Web,1,1,0,0,payment_fail
S-028119,Web,1,1,0,0,shipping_cost
S-028120,Web,1,1,1,0,checkout_friction
S-028121,App,1,1,0,0,stock_out
S-028122,App,1,0,0,0,
S-028123,App,1,1,1,0,checkout_friction
S-028124,App,1,0,0,0,
S-028125,Web,1,1,0,0,changed_mind
S-028126,Web,1,0,0,0,
S-028127,Web,1,1,1,0,shipping_cost
S-028128,Store,1,1,1,0,shipping_cost
S-028129,Web,1,1,0,0,payment_fail
S-028130,Web,1,1,1,0,checkout_friction
S-028131,App,1,0,0,0,
S-028132,Store,1,0,0,0,
S-028133,App,1,1,1,0,shipping_cost
S-028134,Store,1,0,0,0,
S-028135,App,1,1,1,0,shipping_cost
S-028136,Web,1,1,0,0,changed_mind
S-028137,App,1,0,0,0,
S-028138,App,1,1,0,0,stock_out
S-028139,Web,1,1,1,0,payment_fail
S-028140,Web,1,1,1,0,stock_out
S-028141,App,1,0,0,0,
S-028142,App,1,0,0,0,
S-028143,App,1,0,0,0,
S-028144,Web,1,0,0,0,
S-028145,App,1,1,1,0,stock_out
S-028146,App,1,1,0,0,stock_out
S-028147,App,1,0,0,0,
S-028148,Web,1,0,0,0,
S-028149,Store,1,1,0,0,payment_fail
S-028150,Store,1,1,0,0,payment_fail
S-028151,App,1,1,1,0,shipping_cost
S-028152,App,1,1,0,0,checkout_friction
S-028153,App,1,1,1,0,checkout_friction
S-028154,App,1,1,1,0,changed_mind
S-028155,App,1,1,0,0,payment_fail
S-028156,Web,1,0,0,0,
S-028157,Store,1,1,1,0,payment_fail
S-028158,Web,1,0,0,0,
S-028159,App,1,1,0,0,changed_mind
S-028160,App,1,1,1,0,payment_fail
S-028161,App,1,1,0,0,changed_mind
S-028162,App,1,1,0,0,stock_out
S-028163,Web,1,1,1,0,shipping_cost
S-028164,Store,1,1,0,0,shipping_cost
S-028165,App,1,0,0,0,
S-028166,App,1,0,0,0,
S-028167,Web,1,0,0,0,
S-028168,Web,1,1,1,0,payment_fail
S-028169,Web,1,1,0,0,payment_fail
S-028170,Web,1,1,0,0,changed_mind
S-028171,Web,1,1,1,0,shipping_cost
S-028172,Web,1,1,0,0,payment_fail
S-028173,Web,1,0,0,0,
S-028174,App,1,1,1,0,payment_fail
S-028175,App,1,0,0,0,
S-028176,App,1,1,0,0,payment_fail
S-028177,App,1,1,0,0,changed_mind
S-028178,App,1,1,0,0,changed_mind
S-028179,Store,1,1,1,0,changed_mind
S-028180,App,1,1,0,0,changed_mind
S-028181,Store,1,0,0,0,
S-028182,Web,1,0,0,0,
S-028183,Store,1,1,1,0,payment_fail
S-028184,Web,1,1,0,0,changed_mind
S-028185,Web,1,1,1,0,payment_fail
S-028186,Web,1,1,1,0,checkout_friction
S-028187,App,1,1,1,0,payment_fail
S-028188,App,1,0,0,0,
S-028189,Web,1,0,0,0,
S-028190,Web,1,1,0,0,shipping_cost
S-028191,App,1,1,0,0,payment_fail
S-028192,Store,1,1,1,0,stock_out
S-028193,App,1,1,1,0,payment_fail
S-028194,Store,1,1,1,0,checkout_friction
S-028195,Web,1,1,1,0,payment_fail
S-028196,App,1,1,1,0,stock_out
S-028197,Web,1,1,1,0,changed_mind
S-028198,App,1,1,1,0,payment_fail
S-028199,Web,1,1,0,0,payment_fail
S-028200,Web,1,0,0,0,
S-028201,App,1,1,0,0,shipping_cost
S-028202,App,1,1,1,0,stock_out
S-028203,Store,1,1,1,0,checkout_friction
S-028204,Store,1,0,0,0,
S-028205,Store,1,1,1,0,payment_fail
S-028206,Web,1,1,1,0,shipping_cost
S-028207,App,1,1,1,0,payment_fail
S-028208,Web,1,1,0,0,payment_fail
S-028209,App,1,1,1,0,changed_mind
S-028210,Web,1,0,0,0,
S-028211,Web,1,1,1,0,shipping_cost
S-028212,App,1,1,1,0,payment_fail
S-028213,App,1,1,1,0,checkout_friction
S-028214,Web,1,1,0,0,stock_out
S-028215,Web,1,1,0,0,stock_out
S-028216,Web,1,1,0,0,payment_fail
S-028217,App,1,1,0,0,checkout_friction
S-028218,Web,1,1,0,0,changed_mind
S-028219,Web,1,1,1,0,changed_mind
S-028220,Store,1,1,1,0,payment_fail
S-028221,App,1,0,0,0,
S-028222,Web,1,1,1,0,checkout_friction
S-028223,App,1,1,0,0,changed_mind
S-028224,Web,1,0,0,0,
S-028225,App,1,1,0,0,stock_out
S-028226,App,1,1,0,0,changed_mind
S-028227,Web,1,1,1,0,stock_out
S-028228,App,1,1,1,0,changed_mind
S-028229,Web,1,1,0,0,checkout_friction
S-028230,Web,1,1,1,0,payment_fail
S-028231,Web,1,1,0,0,payment_fail
S-028232,App,1,1,1,0,stock_out
S-028233,App,1,1,0,0,changed_mind
S-028234,Store,1,1,1,0,changed_mind
S-028235,Store,1,1,0,0,stock_out
S-028236,Store,1,1,1,0,changed_mind
S-028237,Web,1,0,0,0,
S-028238,App,1,1,0,0,stock_out
S-028239,App,1,1,1,0,shipping_cost
S-028240,App,1,1,1,0,checkout_friction
S-028241,Web,1,1,1,0,payment_fail
S-028242,Web,1,1,1,0,changed_mind
S-028243,Web,1,0,0,0,
S-028244,App,1,1,0,0,checkout_friction
S-028245,Store,1,0,0,0,
S-028246,App,1,0,0,0,
S-028247,Web,1,0,0,0,
S-028248,Web,1,1,1,0,payment_fail
S-028249,App,1,1,0,0,shipping_cost
S-028250,Store,1,1,0,0,shipping_cost
S-028251,Web,1,1,0,0,changed_mind
S-028252,Web,1,0,0,0,
S-028253,App,1,1,1,0,shipping_cost
S-028254,Store,1,1,0,0,payment_fail
S-028255,App,1,1,1,0,checkout_friction
S-028256,Web,1,1,1,0,payment_fail
S-028257,Web,1,0,0,0,
S-028258,Web,1,1,1,0,changed_mind
S-028259,Web,1,0,0,0,
S-028260,App,1,1,1,0,changed_mind
S-028261,Web,1,1,1,0,payment_fail
S-028262,Store,1,1,0,0,payment_fail
S-028263,Web,1,0,0,0,
S-028264,Web,1,1,1,0,checkout_friction
S-028265,Store,1,1,1,0,changed_mind
S-028266,Web,1,1,0,0,payment_fail
S-028267,App,1,1,0,0,stock_out
S-028268,App,1,1,0,0,changed_mind
S-028269,App,1,1,1,0,payment_fail
S-028270,Web,1,0,0,0,
S-028271,App,1,1,0,0,changed_mind
S-028272,Web,1,1,0,0,shipping_cost
S-028273,Web,1,0,0,0,
S-028274,Store,1,1,0,0,payment_fail
S-028275,Web,1,1,1,0,checkout_friction
S-028276,App,1,1,1,0,shipping_cost
S-028277,App,1,0,0,0,
S-028278,App,1,0,0,0,
S-028279,App,1,0,0,0,
S-028280,Store,1,1,1,0,shipping_cost
S-028281,Store,1,1,1,0,payment_fail
S-028282,Web,1,1,1,0,stock_out
S-028283,App,1,1,0,0,stock_out
S-028284,Web,1,0,0,0,
S-028285,App,1,0,0,0,
S-028286,Web,1,0,0,0,
S-028287,Web,1,1,0,0,checkout_friction
S-028288,Web,1,0,0,0,
S-028289,Web,1,1,1,0,payment_fail
S-028290,Web,1,1,0,0,stock_out
S-028291,Web,1,0,0,0,
S-028292,App,1,1,1,0,changed_mind
S-028293,Web,1,1,1,0,shipping_cost
S-028294,Web,1,1,0,0,payment_fail
S-028295,App,1,0,0,0,
S-028296,Web,1,0,0,0,
S-028297,Web,1,0,0,0,
S-028298,App,1,1,1,0,stock_out
S-028299,Web,1,1,0,0,payment_fail
S-028300,Web,1,1,0,0,changed_mind
S-028301,Web,1,0,0,0,
S-028302,Web,1,1,0,0,changed_mind
S-028303,Web,1,1,1,0,payment_fail
S-028304,App,1,0,0,0,
S-028305,Web,1,1,0,0,checkout_friction
S-028306,App,1,1,1,0,stock_out
S-028307,Store,1,1,0,0,shipping_cost
S-028308,Web,1,1,0,0,changed_mind
S-028309,App,1,1,1,0,shipping_cost
S-028310,Web,1,0,0,0,
S-028311,Web,1,0,0,0,
S-028312,Web,1,1,0,0,stock_out
S-028313,Web,1,1,0,0,payment_fail
S-028314,Web,1,1,1,0,shipping_cost
S-028315,Web,1,1,0,0,shipping_cost
S-028316,App,1,0,0,0,
S-028317,App,1,0,0,0,
S-028318,Store,1,0,0,0,
S-028319,Web,1,1,0,0,shipping_cost
S-028320,App,1,1,1,0,shipping_cost
S-028321,Web,1,0,0,0,
S-028322,App,1,1,0,0,payment_fail
S-028323,App,1,1,1,0,checkout_friction
S-028324,Web,1,0,0,0,
S-028325,App,1,0,0,0,
S-028326,App,1,1,1,0,payment_fail
S-028327,App,1,1,0,0,payment_fail
S-028328,Web,1,1,1,0,shipping_cost
S-028329,App,1,1,1,0,changed_mind
S-028330,Web,1,0,0,0,
S-028331,Web,1,1,0,0,payment_fail
S-028332,App,1,1,1,0,changed_mind
S-028333,Web,1,1,0,0,stock_out
S-028334,App,1,1,0,0,payment_fail
S-028335,Web,1,1,0,0,checkout_friction
S-028336,Store,1,1,0,0,shipping_cost
S-028337,App,1,1,0,0,changed_mind
S-028338,Web,1,1,0,0,payment_fail
S-028339,App,1,0,0,0,
S-028340,Web,1,1,1,0,stock_out
S-028341,Web,1,0,0,0,
S-028342,Web,1,0,0,0,
S-028343,Web,1,0,0,0,
S-028344,App,1,1,0,0,stock_out
S-028345,App,1,1,0,0,payment_fail
S-028346,Web,1,1,1,0,payment_fail
S-028347,App,1,1,0,0,shipping_cost
S-028348,App,1,0,0,0,
S-028349,Store,1,0,0,0,
S-028350,Store,1,1,0,0,payment_fail
S-028351,Web,1,1,1,0,checkout_friction
S-028352,Web,1,0,0,0,
S-028353,Web,1,0,0,0,
S-028354,Web,1,1,1,0,changed_mind
S-028355,Store,1,0,0,0,
S-028356,App,1,1,0,0,changed_mind
S-028357,Web,1,0,0,0,
S-028358,App,1,1,1,0,checkout_friction
S-028359,App,1,1,0,0,stock_out
S-028360,Web,1,1,1,0,stock_out
S-028361,Web,1,0,0,0,
S-028362,App,1,1,0,0,shipping_cost
S-028363,Web,1,1,1,0,shipping_cost
S-028364,App,1,0,0,0,
S-028365,Web,1,1,1,0,shipping_cost
S-028366,App,1,0,0,0,
S-028367,Web,1,1,1,0,shipping_cost
S-028368,App,1,1,0,0,shipping_cost
S-028369,Web,1,1,0,0,payment_fail
S-028370,Web,1,1,0,0,shipping_cost
S-028371,Web,1,1,0,0,shipping_cost
S-028372,App,1,1,0,0,shipping_cost
S-028373,Web,1,1,0,0,payment_fail
S-028374,App,1,0,0,0,
S-028375,Web,1,1,0,0,shipping_cost
S-028376,App,1,1,1,0,shipping_cost
S-028377,Store,1,1,0,0,stock_out
S-028378,App,1,1,1,0,stock_out
S-028379,App,1,1,1,0,payment_fail
S-028380,App,1,0,0,0,
S-028381,Store,1,1,0,0,payment_fail
S-028382,App,1,0,0,0,
S-028383,Web,1,1,0,0,shipping_cost
S-028384,App,1,1,0,0,payment_fail
S-028385,Web,1,1,0,0,shipping_cost
S-028386,App,1,1,0,0,checkout_friction
S-028387,App,1,1,1,0,payment_fail
S-028388,Web,1,0,0,0,
S-028389,App,1,0,0,0,
S-028390,Web,1,1,1,0,shipping_cost
S-028391,App,1,1,1,0,stock_out
S-028392,App,1,1,0,0,changed_mind
S-028393,Web,1,0,0,0,
S-028394,Store,1,1,0,0,payment_fail
S-028395,App,1,0,0,0,
S-028396,Web,1,0,0,0,
S-028397,App,1,1,1,0,payment_fail
S-028398,Web,1,1,1,0,checkout_friction
S-028399,Web,1,0,0,0,
S-028400,App,1,1,1,0,payment_fail
S-028401,Store,1,1,0,0,changed_mind
S-028402,App,1,0,0,0,
S-028403,Store,1,0,0,0,
S-028404,Web,1,1,1,0,stock_out
S-028405,App,1,0,0,0,
S-028406,Web,1,1,1,0,payment_fail
S-028407,Store,1,0,0,0,
S-028408,App,1,1,1,0,stock_out
S-028409,App,1,1,0,0,payment_fail
S-028410,Web,1,0,0,0,
S-028411,App,1,0,0,0,
S-028412,Web,1,0,0,0,
S-028413,Web,1,0,0,0,
S-028414,App,1,1,1,0,shipping_cost
S-028415,Web,1,0,0,0,
S-028416,App,1,1,0,0,shipping_cost
S-028417,App,1,0,0,0,
S-028418,App,1,1,0,0,checkout_friction
S-028419,Store,1,1,0,0,payment_fail
S-028420,App,1,0,0,0,
S-028421,App,1,1,1,0,payment_fail
S-028422,App,1,1,1,0,checkout_friction
S-028423,Web,1,1,1,0,payment_fail
S-028424,Web,1,1,0,0,checkout_friction
S-028425,App,1,1,1,0,changed_mind
S-028426,App,1,0,0,0,
S-028427,Web,1,1,0,0,changed_mind
S-028428,Store,1,1,0,0,stock_out
S-028429,Web,1,1,1,0,stock_out
S-028430,App,1,1,0,0,payment_fail
S-028431,Web,1,1,1,0,checkout_friction
S-028432,App,1,1,1,0,checkout_friction
S-028433,App,1,1,1,0,checkout_friction
S-028434,Web,1,1,0,0,changed_mind
S-028435,Web,1,0,0,0,
S-028436,Web,1,1,0,0,changed_mind
S-028437,App,1,1,0,0,changed_mind
S-028438,Web,1,0,0,0,
S-028439,Web,1,1,0,0,payment_fail
S-028440,Web,1,1,1,0,shipping_cost
S-028441,Store,1,1,1,0,changed_mind
S-028442,Web,1,1,0,0,changed_mind
S-028443,Web,1,1,0,0,shipping_cost
S-028444,Web,1,0,0,0,
S-028445,Web,1,0,0,0,
S-028446,Store,1,1,1,0,shipping_cost
S-028447,Web,1,1,1,0,changed_mind
S-028448,Web,1,1,1,0,shipping_cost
S-028449,Web,1,1,1,0,checkout_friction
S-028450,App,1,1,0,0,stock_out
S-028451,Web,1,1,0,0,payment_fail
S-028452,Web,1,1,0,0,payment_fail
S-028453,App,1,1,1,0,changed_mind
S-028454,Store,1,1,1,0,shipping_cost
S-028455,Web,1,0,0,0,
S-028456,Store,1,1,1,0,stock_out
S-028457,Web,1,1,0,0,payment_fail
S-028458,App,1,1,0,0,payment_fail
S-028459,App,1,1,1,0,shipping_cost
S-028460,Web,1,1,0,0,stock_out
S-028461,App,1,1,1,0,checkout_friction
S-028462,App,1,1,1,0,checkout_friction
S-028463,App,1,1,0,0,shipping_cost
S-028464,App,1,0,0,0,
S-028465,App,1,1,0,0,stock_out
S-028466,Web,1,1,0,0,payment_fail
S-028467,Web,1,1,1,0,changed_mind
S-028468,Web,1,0,0,0,
S-028469,App,1,0,0,0,
S-028470,App,1,1,1,0,checkout_friction
S-028471,Store,1,0,0,0,
S-028472,Web,1,1,1,0,shipping_cost
S-028473,App,1,1,1,0,checkout_friction
S-028474,App,1,1,0,0,payment_fail
S-028475,Web,1,0,0,0,
S-028476,Web,1,1,1,0,payment_fail
S-028477,App,1,1,1,0,changed_mind
S-028478,Web,1,0,0,0,
S-028479,Web,1,0,0,0,
S-028480,Web,1,1,0,0,checkout_friction
S-028481,Store,1,1,1,0,shipping_cost
S-028482,Web,1,1,1,0,stock_out
S-028483,Web,1,0,0,0,
S-028484,Web,1,1,1,0,payment_fail
S-028485,Web,1,1,1,0,stock_out
S-028486,App,1,0,0,0,
S-028487,Web,1,0,0,0,
S-028488,Web,1,1,1,0,changed_mind
S-028489,Store,1,1,1,0,payment_fail
S-028490,Web,1,0,0,0,
S-028491,Store,1,1,1,0,stock_out
S-028492,Web,1,0,0,0,
S-028493,Web,1,1,1,0,stock_out
S-028494,Web,1,1,1,0,changed_mind
S-028495,Web,1,1,0,0,payment_fail
S-028496,App,1,0,0,0,
S-028497,App,1,1,1,0,payment_fail
S-028498,App,1,1,0,0,checkout_friction
S-028499,Web,1,1,1,0,changed_mind
S-028500,Web,1,0,0,0,
S-028501,Web,1,1,1,0,stock_out
S-028502,Web,1,1,0,0,changed_mind
S-028503,Web,1,1,0,0,stock_out
S-028504,App,1,1,0,0,payment_fail
S-028505,App,1,1,1,0,shipping_cost
S-028506,App,1,0,0,0,
S-028507,Store,1,1,1,0,changed_mind
S-028508,App,1,1,1,0,payment_fail
S-028509,Store,1,0,0,0,
S-028510,App,1,1,1,0,payment_fail
S-028511,App,1,1,1,0,changed_mind
S-028512,App,1,1,0,0,checkout_friction
S-028513,App,1,1,0,0,changed_mind
